Episode,Steps,Training_Loss,Evaluation_Return
1,10,0.0,10.0
2,39,0.0,8.0
3,23,0.0,9.0
4,12,0.0,10.0
5,21,0.0,10.0
6,27,0.0,10.0
7,17,0.0,9.0
8,20,0.0,10.0
9,30,0.0,10.0
10,19,0.0,8.0
11,11,0.0,10.0
12,32,1.1127279202143352,10.0
13,11,1.051955678246238,10.0
14,42,0.891485598825273,11.0
15,9,0.7476388547155592,10.0
16,10,0.6875540673732757,10.0
17,12,0.629915123184522,9.0
18,18,0.5525877111487918,10.0
19,13,0.47884113972003645,9.0
20,19,0.41077734922107895,9.0
21,14,0.34755911997386385,9.0
22,16,0.29541717283427715,9.0
23,11,0.2544649013064124,9.0
24,15,0.2252685546875,9.0
25,24,0.18435332799951235,9.0
26,19,0.1461672194694218,9.0
27,19,0.12164298092064105,10.0
28,15,0.10459040403366089,8.0
29,18,0.0915573380059666,9.0
30,13,0.0813862939293568,11.0
31,11,0.0732318027452989,10.0
32,13,0.06687666504428937,12.0
33,10,0.0607716903090477,10.0
34,13,0.05517357358565697,12.0
35,15,0.050513338794310886,13.0
36,22,0.04428451203487136,11.0
37,11,0.037883403287692505,11.0
38,27,0.03511129499033645,9.0
39,12,0.030118870238463085,13.0
40,13,0.02712371902397046,14.0
41,11,0.02564254640178247,14.0
42,13,0.023400562027325995,12.0
43,12,0.022292325273156166,12.0
44,10,0.02136878725141287,11.0
45,12,0.01950858300551772,9.0
46,15,0.019268753379583357,12.0
47,16,0.017706475278828293,10.0
48,14,0.01596804808026978,11.0
49,8,0.016442939173430204,12.0
50,9,0.015284901588327356,12.0
51,13,0.015571798771046676,9.0
52,12,0.015323359441633025,10.0
53,13,0.013976206931357201,9.0
54,18,0.01427812563876311,11.0
55,12,0.013917894490684072,9.0
56,30,0.013978273266305526,9.0
57,31,0.012969798498576688,12.0
58,15,0.012642050037781398,9.0
59,11,0.013856429352679035,10.0
60,11,0.013570861298252235,9.0
61,25,0.014813263230025768,9.0
62,12,0.014496048136303822,11.0
63,20,0.01349468221887946,9.0
64,14,0.015986050811729262,9.0
65,13,0.01404789204780872,9.0
66,11,0.015484724278477106,10.0
67,11,0.01770545212043957,10.0
68,11,0.01571084465831518,8.0
69,10,0.01704072067514062,10.0
70,12,0.016820581862702966,10.0
71,18,0.017191888919721048,11.0
72,10,0.017179862968623637,10.0
73,13,0.01966251375583502,10.0
74,10,0.017307796515524387,10.0
75,9,0.018307124678459432,11.0
76,12,0.018013725755736232,11.0
77,10,0.01948354225605726,10.0
78,14,0.020319900874580656,8.0
79,11,0.02040474277667024,8.0
80,14,0.020179035208587135,9.0
81,12,0.021177015422532957,9.0
82,8,0.023430158151313663,10.0
83,9,0.021108212052947946,11.0
84,12,0.023009509934733312,9.0
85,10,0.023023181594908237,9.0
86,12,0.02331796878327926,9.0
87,13,0.024531374757106487,9.0
88,11,0.0229831107638099,9.0
89,8,0.02281995676457882,8.0
90,10,0.025678454153239726,10.0
91,12,0.025918834377080202,9.0
92,8,0.0272166368085891,10.0
93,16,0.02573469653725624,9.0
94,11,0.026587348939342934,9.0
95,10,0.027669170312583445,10.0
96,10,0.02599734365940094,9.0
97,10,0.025401536747813223,9.0
98,10,0.028740101121366025,9.0
99,14,0.028903522927846228,9.0
100,9,0.02849229983985424,11.0
101,9,0.029688485173715487,9.0
102,10,0.029043754935264586,9.0
103,10,0.03240333907306194,10.0
104,9,0.030443090117639966,9.0
105,11,0.03196529925546863,8.0
106,13,0.03258793600476705,11.0
107,13,0.033533976771510564,10.0
108,11,0.033215174282139,11.0
109,10,0.03034246191382408,11.0
110,13,0.032374052760692745,9.0
111,10,0.0340766541659832,10.0
112,15,0.03745180604358514,9.0
113,11,0.0359213761985302,9.0
114,11,0.03686261617324569,9.0
115,10,0.036431625671684745,9.0
116,12,0.03518503267938892,11.0
117,10,0.04070382453501224,9.0
118,10,0.038473138399422166,10.0
119,10,0.03713289313018322,10.0
120,11,0.04344979572025212,9.0
121,13,0.0380446740354483,10.0
122,13,0.040211923993550815,11.0
123,10,0.0395356185734272,9.0
124,12,0.04153516702353954,11.0
125,12,0.0420454911266764,11.0
126,10,0.04018073119223118,9.0
127,11,0.04212590019133958,11.0
128,10,0.042130546644330025,9.0
129,11,0.043631049719723786,12.0
130,9,0.04418793320655823,10.0
131,9,0.044989746477868825,9.0
132,13,0.04097088240087032,10.0
133,13,0.04435304595300785,9.0
134,9,0.044016399731238685,10.0
135,10,0.04519280381500721,9.0
136,9,0.04924018060167631,11.0
137,9,0.04616080721219381,9.0
138,10,0.04600507616996765,10.0
139,10,0.04895149543881416,10.0
140,15,0.047457288950681686,9.0
141,9,0.047246543069680534,11.0
142,9,0.05083834628264109,9.0
143,9,0.05375991927252875,10.0
144,10,0.0549249991774559,9.0
145,13,0.05135894022308863,9.0
146,11,0.051243554800748825,9.0
147,10,0.05220949240028858,9.0
148,9,0.05153477564454079,10.0
149,10,0.057933300733566284,11.0
150,16,0.05602296127472073,12.0
151,11,0.05008806830102747,11.0
152,11,0.05562303486195477,9.0
153,10,0.056557389348745345,12.0
154,13,0.053697676612780645,12.0
155,10,0.05499608516693115,9.0
156,13,0.04989289263120064,9.0
157,9,0.05296239546603627,11.0
158,12,0.05351626624663671,11.0
159,9,0.0572055611345503,9.0
160,9,0.058718714863061905,9.0
161,11,0.05670403621413491,12.0
162,11,0.05602482062849132,9.0
163,14,0.058650962742311616,11.0
164,11,0.06010363488034769,10.0
165,12,0.060573856656750046,8.0
166,11,0.05953542549501766,9.0
167,10,0.059980668127536774,11.0
168,14,0.06500026024878025,11.0
169,10,0.06260078586637974,9.0
170,11,0.0650647401132367,10.0
171,10,0.058687430992722514,9.0
172,9,0.06539732673101956,12.0
173,12,0.06356176547706127,10.0
174,11,0.06756771084937183,14.0
175,12,0.06200512032955885,11.0
176,12,0.06495639029890299,11.0
177,15,0.0651743953426679,9.0
178,9,0.06837193999025556,12.0
179,9,0.05733422810832659,12.0
180,11,0.06688571348786354,11.0
181,14,0.06588610900299889,11.0
182,13,0.06464001966210511,13.0
183,13,0.0665680284683521,12.0
184,13,0.061168149686776675,12.0
185,15,0.06933258374532064,10.0
186,12,0.07309569542606671,13.0
187,15,0.07114711403846741,13.0
188,11,0.0695238590917804,11.0
189,11,0.07339338958263397,11.0
190,10,0.08025089837610722,14.0
191,12,0.07434770278632641,11.0
192,10,0.07492685206234455,9.0
193,13,0.07461257479511775,10.0
194,12,0.06863308201233546,8.0
195,13,0.0741722987821469,10.0
196,13,0.07250902859064248,10.0
197,16,0.07551671424880624,14.0
198,9,0.07583082715670268,10.0
199,13,0.07609883208687489,14.0
200,11,0.07873109287836334,11.0
