Episode,Steps,Training_Loss,Evaluation_Return
1,14,0.0,11.0
2,19,0.0,9.0
3,19,0.0,10.0
4,12,0.0,10.0
5,20,0.0,9.0
6,32,0.0,10.0
7,25,0.0,10.0
8,17,0.0,9.0
9,32,0.0,10.0
10,22,0.0,8.0
11,28,0.0,10.0
12,31,1.0848701298236847,8.0
13,10,0.9948211669921875,9.0
14,11,0.9262502735311334,10.0
15,12,0.8556854426860809,9.0
16,22,0.759546469558369,10.0
17,24,0.6437568763891856,9.0
18,29,0.51519539438445,9.0
19,24,0.40071487178405124,9.0
20,23,0.31676025623860565,8.0
21,15,0.2594085375467936,8.0
22,9,0.22679634226693046,9.0
23,12,0.19943956658244133,9.0
24,12,0.1721558434267839,9.0
25,20,0.1439003698527813,10.0
26,38,0.10769211422455938,9.0
27,20,0.0784183245152235,10.0
28,12,0.06954108985761802,11.0
29,10,0.06317485347390175,12.0
30,13,0.058076539291785315,11.0
31,11,0.05399467220360583,12.0
32,36,0.04591641968323125,9.0
33,23,0.03669960910211439,9.0
34,19,0.03241974880036555,10.0
35,10,0.02904976177960634,11.0
36,40,0.024356926791369915,12.0
37,12,0.02183851832523942,13.0
38,14,0.02042424412710326,9.0
39,16,0.01961017574649304,11.0
40,10,0.018512854911386968,10.0
41,17,0.01743827184990925,9.0
42,24,0.015611978286566833,8.0
43,16,0.015387680265121162,10.0
44,14,0.014641489367932081,11.0
45,16,0.014197994896676391,11.0
46,16,0.013462957518640906,11.0
47,11,0.013291452334008434,11.0
48,8,0.013040371239185333,8.0
49,12,0.014095634377251068,9.0
50,11,0.013809001496569677,10.0
51,17,0.013941319988054387,9.0
52,21,0.014393164199732598,9.0
53,14,0.013358643345002617,10.0
54,15,0.015528444262842337,10.0
55,14,0.01356572684432779,9.0
56,15,0.014269549523790677,10.0
57,26,0.015018148992497187,10.0
58,15,0.013640317507088185,11.0
59,12,0.015169744690259298,9.0
60,13,0.014974227175116539,11.0
61,15,0.014826468378305434,11.0
62,16,0.01611674326704815,8.0
63,10,0.016934828832745552,11.0
64,22,0.016774747139689596,10.0
65,18,0.016092153162591986,8.0
66,12,0.01772451912984252,10.0
67,14,0.01819904102012515,8.0
68,18,0.020040126517415047,9.0
69,10,0.019835222512483597,8.0
70,13,0.018643659826081533,9.0
71,11,0.018539399247277866,10.0
72,10,0.02190416380763054,10.0
