Episode,Steps,Training_Loss,Evaluation_Return
1,96,1.0135207880627026,10.0
2,15,0.849670394261678,10.0
3,16,0.7646245174109936,9.0
4,15,0.6801504691441854,10.0
5,9,0.6195234855016073,10.0
6,18,0.5430017179912991,9.0
7,10,0.4591322958469391,8.0
8,10,0.41957939863204957,9.0
9,29,0.34201703400447453,11.0
10,13,0.26324027891342455,10.0
11,22,0.21138433028351178,10.0
12,15,0.17635690967241924,9.0
13,38,0.12647504673192375,10.0
14,42,0.0834057487192608,9.0
15,16,0.062009803019464016,9.0
16,25,0.0497972497344017,9.0
17,11,0.04311031543395736,9.0
18,33,0.03687992759726264,12.0
19,12,0.03300463780760765,13.0
20,10,0.0322123683989048,12.0
21,13,0.02686879339699562,12.0
22,19,0.025367826615509233,11.0
23,12,0.02361094734321038,10.0
24,9,0.024607675563957956,9.0
25,26,0.022432758401219662,8.0
26,12,0.01781597446339826,9.0
27,11,0.017918392846530132,10.0
28,21,0.01727630490703242,9.0
29,15,0.014156670185426871,8.0
30,10,0.012566300248727203,8.0
31,12,0.013742499519139528,10.0
32,10,0.013691755197942256,11.0
33,9,0.01345565759887298,10.0
34,15,0.014505667363603909,9.0
35,22,0.013444360599599102,10.0
36,15,0.01176575357094407,10.0
37,17,0.0135621361379676,10.0
38,12,0.013494579819962382,10.0
39,12,0.013270165266779562,9.0
40,10,0.012946613226085901,8.0
41,10,0.012229775218293071,9.0
42,12,0.010055541022059819,10.0
43,11,0.011153432159599934,9.0
44,9,0.013585740286442969,9.0
45,15,0.010675070683161418,10.0
46,13,0.011931221860532578,9.0
47,9,0.013218092628651194,9.0
48,11,0.013180443890054117,10.0
49,10,0.011733939545229078,9.0
50,12,0.009124045493081212,9.0
51,13,0.013790817143252263,9.0
52,9,0.011317158893992504,10.0
53,10,0.013522704504430294,10.0
54,11,0.012135353870689869,8.0
55,18,0.013902386391742362,10.0
56,10,0.012681979965418578,10.0
57,11,0.01383199551227418,8.0
58,11,0.011858973165296695,10.0
59,8,0.015307719120755792,9.0
60,12,0.013107798993587494,10.0
61,13,0.01852374839094969,8.0
62,10,0.01791305961087346,10.0
63,11,0.017511029389094223,9.0
64,14,0.014215863742200392,9.0
65,9,0.015747393688393965,10.0
66,10,0.01509473668411374,10.0
67,14,0.015618951093139393,10.0
68,10,0.01897065481171012,10.0
69,15,0.017107243152956166,9.0
70,10,0.013949321582913399,9.0
71,10,0.021416769456118347,10.0
72,11,0.017357370011847128,10.0
73,9,0.016780693187481828,9.0
74,11,0.017715466886081478,10.0
75,9,0.017721116542816162,9.0
76,8,0.02015753136947751,10.0
77,9,0.02190104064842065,10.0
78,9,0.017603315723439057,9.0
79,11,0.02245164340869947,10.0
80,15,0.02074518150960406,10.0
81,10,0.018213796615600585,9.0
82,10,0.018951957859098912,9.0
83,12,0.024844827828928828,10.0
84,8,0.02379144006408751,9.0
85,11,0.020318143577738243,11.0
86,13,0.021112508355424955,8.0
87,12,0.025248245413725574,10.0
88,10,0.022819177806377412,9.0
89,16,0.018974117818288505,9.0
90,12,0.02197854593396187,11.0
91,12,0.02810024314870437,10.0
92,9,0.01913740558342801,9.0
93,10,0.024205467384308576,9.0
94,9,0.01999920637657245,8.0
95,10,0.022009802144020797,9.0
96,11,0.03138377373530106,9.0
97,10,0.025038197450339795,10.0
98,9,0.027200669671098392,10.0
99,10,0.024690061435103418,9.0
100,10,0.030133338924497367,10.0
101,9,0.027610221256812412,9.0
102,10,0.02903748266398907,9.0
103,11,0.029204045168378136,9.0
104,12,0.030012465547770262,10.0
105,11,0.029451787979765373,9.0
106,12,0.028481078644593556,8.0
107,9,0.028671123915248446,10.0
108,10,0.0278556564822793,11.0
109,13,0.029925112325984698,10.0
110,10,0.02883594548329711,10.0
111,10,0.028935315646231176,9.0
112,13,0.03773721894965722,10.0
113,11,0.03961762599647045,10.0
114,11,0.03267930041659962,10.0
115,11,0.033909049901095306,9.0
116,11,0.032725375653667885,9.0
117,10,0.03180614784359932,9.0
118,10,0.03139500916004181,9.0
119,11,0.03568877770819447,9.0
120,11,0.0377453856847503,11.0
121,9,0.031877107090420194,10.0
122,9,0.03327430650177929,9.0
123,10,0.039784012362360954,9.0
124,12,0.035177302391578756,8.0
125,10,0.03656455725431442,10.0
126,9,0.04067272237605519,11.0
127,10,0.03876047730445862,9.0
128,10,0.03988984562456608,9.0
129,9,0.037240885405076876,10.0
130,12,0.03910776615763704,9.0
131,10,0.036211652867496016,10.0
132,11,0.03265143668448383,9.0
133,9,0.03415100442038642,8.0
134,8,0.04155575064942241,11.0
135,10,0.041805656254291536,9.0
136,10,0.03555509224534035,9.0
137,12,0.04441946046426892,9.0
