Episode,Steps,Training_Loss,Evaluation_Return
1,17,0.0,10.0
2,17,0.0,9.0
3,15,0.0,10.0
4,62,1.0068453264733155,9.0
5,16,0.8275913000106812,9.0
6,14,0.749619620186942,10.0
7,21,0.6534096258027213,10.0
8,16,0.5662534385919571,9.0
9,14,0.4804530782358987,9.0
10,18,0.40349659158123863,9.0
11,15,0.3346231937408447,10.0
12,16,0.27983651496469975,9.0
13,17,0.22917015587582307,10.0
14,13,0.18580213762246645,10.0
15,27,0.15650511670995643,10.0
16,10,0.12671732679009437,10.0
17,9,0.11002367072635227,10.0
18,16,0.1003611646592617,8.0
19,16,0.09027835167944431,10.0
20,14,0.07708462114845004,12.0
21,18,0.06731354424522983,12.0
22,10,0.06093531623482704,12.0
23,14,0.054812652724129815,13.0
24,10,0.04613743610680103,13.0
25,26,0.043762326097259156,9.0
26,16,0.039574412745423615,12.0
27,18,0.032726358622312546,12.0
28,10,0.02885755430907011,10.0
29,13,0.02880915397634873,12.0
30,11,0.027889058671214363,12.0
31,31,0.02433928471779631,13.0
32,15,0.02066653420527776,11.0
33,15,0.01852793854971727,12.0
34,10,0.01910173837095499,10.0
35,12,0.01808237253377835,9.0
36,17,0.017057628918658283,11.0
37,14,0.01633358094841242,9.0
38,12,0.016183109488338232,10.0
39,13,0.015145826153457165,10.0
40,30,0.013107351291303833,10.0
41,16,0.013398501148913056,9.0
42,10,0.013328104838728904,9.0
43,13,0.013662057283979196,11.0
44,11,0.015656413976103067,12.0
45,12,0.012580237739409009,12.0
46,11,0.011823691766370426,11.0
47,11,0.01216731821610169,11.0
48,11,0.012578131207688288,11.0
49,13,0.012315504109630218,9.0
50,13,0.01121350098401308,11.0
51,13,0.011826787179765793,11.0
52,20,0.012575006508268417,11.0
53,13,0.013044563910135856,9.0
54,15,0.012628919817507267,8.0
55,11,0.014641692269254814,11.0
56,17,0.012923992649816415,10.0
57,18,0.01500765084185534,11.0
58,9,0.012593764604793655,9.0
59,11,0.013351067392663523,9.0
60,10,0.014357218146324157,10.0
61,11,0.013679027726704424,11.0
62,13,0.018414882799753778,10.0
63,12,0.01204172991371403,10.0
64,12,0.016255568402508896,10.0
65,11,0.014518666165796194,11.0
66,10,0.018587556993588807,9.0
67,13,0.01733209160514749,9.0
68,14,0.015496898542291351,10.0
69,12,0.019673908517385524,9.0
70,15,0.019101957604289056,11.0
71,10,0.01694792164489627,9.0
72,8,0.018408389179967344,11.0
73,11,0.016952411356297405,9.0
74,11,0.023699812083081764,9.0
75,9,0.021424939545492332,9.0
76,13,0.018232609503544293,8.0
77,12,0.02284239698201418,10.0
78,10,0.021538726333528758,11.0
79,11,0.0208043193613941,10.0
80,13,0.025156343642335672,10.0
81,10,0.017484354367479683,10.0
82,11,0.022594818083400078,10.0
83,9,0.02228318051331573,8.0
84,8,0.024789517861790955,11.0
85,10,0.024206738639622926,9.0
86,9,0.026162729909022648,10.0
87,11,0.024822831492532383,9.0
88,10,0.027093848399817943,9.0
89,8,0.028693826403468847,10.0
90,12,0.026010157928491633,9.0
91,12,0.023927531049897272,9.0
92,9,0.030256313375300832,10.0
93,9,0.02944997015098731,10.0
94,13,0.02629465552476736,11.0
95,10,0.02965657543390989,10.0
96,11,0.027026139199733734,9.0
97,10,0.029587704129517077,10.0
98,10,0.02446103300899267,8.0
99,10,0.02781635718420148,8.0
100,9,0.03485767501923773,9.0
101,14,0.032135983130761554,8.0
102,12,0.03398492746055126,9.0
103,14,0.03009921232504504,12.0
104,11,0.03320142364298755,9.0
105,10,0.032147286273539064,10.0
106,12,0.03497627439598242,9.0
107,12,0.038785761377463736,12.0
108,11,0.033990617502819405,10.0
109,9,0.0389268406563335,9.0
110,10,0.0316281046718359,9.0
111,10,0.03198571912944317,11.0
112,11,0.03299855017526583,10.0
113,13,0.0335714819912727,8.0
114,10,0.040521500259637834,12.0
115,14,0.033354882816118855,10.0
116,9,0.03615947771403524,10.0
117,11,0.032116123559800064,10.0
118,11,0.04642634212293408,10.0
119,9,0.044253578202592,10.0
120,9,0.03902442298001713,9.0
121,11,0.03466376154260202,11.0
122,9,0.034570051460630365,9.0
123,9,0.04382449926601516,10.0
124,12,0.04433259724949797,11.0
125,11,0.038874344900250435,11.0
126,11,0.03980612898753448,9.0
127,10,0.05722610764205456,12.0
128,9,0.04131051649649938,11.0
129,9,0.034744793031778604,10.0
130,9,0.04086687995327844,9.0
131,10,0.039973903261125085,9.0
132,9,0.051128678023815155,12.0
133,12,0.0485503434514006,9.0
134,9,0.044128545042541295,9.0
135,10,0.04423161689192057,11.0
136,9,0.04468413607941733,9.0
137,11,0.04290707883509723,8.0
138,10,0.052957407757639886,9.0
139,9,0.043573497898048826,11.0
140,12,0.04964791735013326,11.0
141,11,0.045491906560280106,12.0
142,10,0.05171302035450935,9.0
143,9,0.04758598655462265,11.0
144,9,0.044635937445693545,9.0
145,9,0.04648142639133665,9.0
146,12,0.046169370568046965,9.0
147,11,0.04929533770138567,9.0
148,10,0.04621301740407944,10.0
149,11,0.055972087451002815,11.0
150,11,0.053329323503104126,12.0
151,9,0.05196503549814224,9.0
152,11,0.05344414643265984,9.0
153,10,0.045975434221327306,10.0
154,11,0.0525859303095124,11.0
155,11,0.05116140690039505,10.0
156,10,0.0420014426112175,10.0
157,10,0.04841576647013426,10.0
158,12,0.05567536704863111,10.0
159,9,0.05127578332192368,9.0
160,11,0.06267886439507658,9.0
161,9,0.06192499026656151,9.0
162,13,0.05514228071730871,9.0
163,12,0.05146763877322277,12.0
164,10,0.05544992797076702,10.0
165,9,0.05932326821817292,10.0
166,11,0.05030391162092036,9.0
167,9,0.05755113375683626,10.0
168,11,0.0647714070298455,9.0
169,9,0.053212600449721016,9.0
170,10,0.054844411462545394,12.0
171,12,0.049885016633197665,12.0
172,12,0.0606931463504831,12.0
173,10,0.05357490740716457,11.0
174,10,0.05825948342680931,9.0
175,10,0.042574053071439265,11.0
176,10,0.058363457769155504,11.0
177,14,0.056537482355322154,11.0
178,13,0.05510359801925146,10.0
179,12,0.06450737143556277,9.0
180,11,0.07128499990159815,10.0
181,12,0.0726717325548331,9.0
182,10,0.05690666027367115,10.0
183,13,0.055334038172776885,11.0
184,11,0.05424625121734359,12.0
185,12,0.06754652690142393,13.0
186,11,0.060934962196783585,10.0
187,12,0.06548900498698156,13.0
188,12,0.060091995323697724,10.0
189,12,0.06725580493609111,12.0
190,10,0.06410406567156315,14.0
191,11,0.06685079905119809,13.0
192,11,0.06369424814527685,14.0
193,10,0.07647644244134426,13.0
194,13,0.05985013424203946,12.0
195,14,0.060604359954595566,10.0
196,14,0.07052916634295668,16.0
197,13,0.06963439056506524,13.0
198,12,0.07068737953280409,13.0
199,12,0.0725155392040809,13.0
200,12,0.07442015471557777,12.0
201,12,0.0660365332538883,11.0
202,15,0.07391034041841825,12.0
203,13,0.07498414384631011,15.0
204,14,0.06945945801479476,14.0
205,11,0.07644273814829913,12.0
206,12,0.06715455775459607,11.0
207,11,0.06391662867231802,18.0
208,13,0.07119270270833603,16.0
209,12,0.06727627168099086,13.0
210,11,0.07512812756679275,15.0
211,14,0.07218741279627595,13.0
