Episode,Steps,Training_Loss,Evaluation_Return
1,35,0.0,9.0
2,35,1.1268057141985213,10.0
3,34,1.001131336478626,10.0
4,31,0.8269464142860905,9.0
5,12,0.7171100576718649,9.0
6,11,0.6478204185312445,9.0
7,22,0.5637680752710863,10.0
8,20,0.4657928287982941,9.0
9,14,0.3937310682875769,9.0
10,11,0.33896891095421533,8.0
11,21,0.28039130710420157,8.0
12,38,0.20689055049105695,9.0
13,10,0.15393123179674148,10.0
14,13,0.13889642174427325,9.0
15,14,0.12085360235401563,9.0
16,11,0.1045149036429145,9.0
17,25,0.09328812003135681,11.0
18,17,0.06983324008829453,10.0
19,12,0.0571853673706452,9.0
20,23,0.05363346101797145,12.0
21,21,0.04177329813440641,13.0
22,20,0.034349654149264094,10.0
23,13,0.031654818126788505,9.0
24,13,0.02849302555506046,9.0
25,9,0.027447593087951343,10.0
26,18,0.024441740579075284,9.0
27,16,0.020833094837144017,11.0
28,15,0.020077270517746607,9.0
29,18,0.016571908723562956,11.0
30,9,0.017542234828902617,12.0
31,9,0.01514409679091639,11.0
32,13,0.012926745228469372,12.0
33,17,0.014863097793696559,9.0
34,17,0.013182029621127774,10.0
35,13,0.014917635645430822,12.0
36,10,0.01180556700564921,11.0
37,12,0.013036046798030535,9.0
38,12,0.012146479178530475,9.0
39,28,0.011668475178469504,9.0
40,15,0.010438158766676982,11.0
41,16,0.010117241239640862,9.0
42,14,0.011458611548213022,10.0
43,22,0.010032260240140286,11.0
44,10,0.010233953967690468,11.0
45,15,0.011602562014013528,11.0
46,12,0.01122243442417433,10.0
47,12,0.011899010200674335,10.0
48,9,0.009668778214189742,9.0
49,21,0.014246200056125721,10.0
50,12,0.011701132209661106,10.0
51,11,0.012628513176671484,9.0
52,10,0.011231259442865849,9.0
53,11,0.009625454729592258,9.0
54,11,0.012795616618611595,10.0
55,10,0.011288029700517654,9.0
56,12,0.01493310978791366,11.0
57,16,0.013571298448368907,11.0
58,17,0.01406102764474995,11.0
59,14,0.013146899806867753,11.0
60,15,0.016372016320625942,11.0
61,10,0.012121918145567179,8.0
62,12,0.015035535984983047,10.0
63,16,0.015835343452636153,10.0
64,13,0.011484144183878716,9.0
65,13,0.016236937461564176,11.0
66,11,0.014730775559490377,10.0
67,14,0.014493332643594061,9.0
68,11,0.01660945291884921,11.0
69,11,0.015652241523970257,12.0
70,12,0.01998644710207979,9.0
71,14,0.0156756471177297,10.0
72,11,0.020131890746680172,11.0
73,14,0.017934268340468407,10.0
74,17,0.01818673646844485,9.0
75,11,0.01452395078641447,10.0
76,11,0.020716372115368194,9.0
77,9,0.02157230292343431,9.0
78,13,0.021376959692973357,10.0
79,9,0.022043510236673884,9.0
80,13,0.018017766853937738,9.0
81,14,0.016928175996456827,10.0
82,11,0.02346490416675806,9.0
83,11,0.018357536501505158,9.0
84,12,0.018306248200436432,10.0
85,9,0.01737145707011223,10.0
86,16,0.02323167835129425,11.0
87,12,0.018094057605291407,10.0
88,11,0.02063022655519572,10.0
89,10,0.025353230256587266,9.0
90,11,0.023846663788638332,9.0
91,11,0.02325676627118479,10.0
92,12,0.027309925761073828,9.0
93,10,0.022155262622982265,10.0
94,13,0.024231457652953956,9.0
95,11,0.024615395221520554,9.0
96,12,0.028324198443442583,12.0
97,12,0.031483235924194254,12.0
98,14,0.030612434526639327,9.0
99,11,0.028966909782453018,11.0
100,12,0.029506138525903225,9.0
101,13,0.024635901889548853,9.0
102,10,0.031045389361679554,11.0
103,11,0.026821552352471786,10.0
104,10,0.02554632192477584,9.0
105,10,0.029574582166969777,10.0
106,10,0.02917335294187069,9.0
107,13,0.03232261882378505,10.0
108,9,0.0355362423385183,9.0
109,12,0.03558899291480581,10.0
110,9,0.03343842820160919,9.0
111,9,0.03646236078606711,10.0
112,12,0.03455825491497914,10.0
113,18,0.03126300798936023,9.0
114,9,0.02952082310285833,9.0
115,12,0.03380390768870711,10.0
116,11,0.03734621693464843,12.0
117,9,0.03550375501314799,10.0
118,9,0.037313015303677984,10.0
119,12,0.03864292101934552,11.0
120,14,0.03242648273174252,9.0
121,14,0.0364433703944087,10.0
122,13,0.0410209189240749,10.0
123,9,0.033839193690154284,9.0
124,12,0.03737856633961201,9.0
125,10,0.03443554472178221,9.0
126,11,0.0343552820215171,12.0
127,12,0.03361992111119131,11.0
128,10,0.0367734232917428,9.0
129,11,0.04288435117764906,11.0
130,13,0.042940676069030397,11.0
131,9,0.0476260201798545,10.0
132,12,0.04464926989749074,8.0
133,12,0.047581724201639496,10.0
134,13,0.03981952928006649,13.0
135,10,0.047623179666697976,15.0
136,12,0.04486482900877794,12.0
137,14,0.04273221694997379,12.0
138,13,0.04043898616845791,12.0
139,11,0.04482509077272632,12.0
140,10,0.043449963256716725,14.0
141,12,0.04599729490776857,9.0
142,12,0.04667606654887398,12.0
143,11,0.0550309070809321,10.0
144,8,0.047257879516109824,10.0
145,11,0.04531029916622422,11.0
146,11,0.046677380884912884,10.0
147,10,0.046050277166068555,9.0
148,10,0.05286099538207054,11.0
149,16,0.04915139975491911,11.0
150,15,0.05416707694530487,13.0
151,13,0.054625760190762006,11.0
152,14,0.05733230470546654,13.0
153,13,0.04905664634246092,10.0
154,10,0.052947323955595496,13.0
155,10,0.054003411903977394,11.0
156,12,0.04922853736206889,12.0
157,12,0.05206762828553716,13.0
158,11,0.053998848762024536,12.0
159,12,0.0533827836625278,10.0
160,12,0.04932027217000723,12.0
161,13,0.06895574024663521,13.0
162,14,0.06923631778252977,13.0
163,15,0.06104486162463824,11.0
164,13,0.05246696621179581,11.0
165,12,0.05894796565795938,11.0
166,18,0.05980315390560362,10.0
167,16,0.06526123988442123,12.0
168,12,0.06462934551139672,14.0
169,13,0.07058995274397042,14.0
170,13,0.06690923640361199,10.0
171,10,0.0681169506162405,13.0
