Episode,Steps,Training_Loss,Evaluation_Return
1,60,0.0,11.0
2,30,1.0782384629602786,9.0
3,11,0.9423928965221752,10.0
4,13,0.8736384510993958,8.0
5,11,0.7753471732139587,9.0
6,22,0.70162264325402,9.0
7,13,0.6041882863411536,10.0
8,28,0.5233598724007607,9.0
9,9,0.45675384336047703,10.0
10,10,0.3938278555870056,10.0
11,9,0.35277347763379413,10.0
12,13,0.32593606068537784,9.0
13,13,0.2738337470934941,9.0
14,10,0.23980074673891066,9.0
15,9,0.22543227838145363,9.0
16,13,0.2105133797113712,10.0
17,12,0.1779094897210598,9.0
18,12,0.16890708605448404,9.0
19,10,0.1592763528227806,9.0
20,12,0.14048411200443903,9.0
21,11,0.1278867254203016,9.0
22,10,0.11812911331653594,10.0
23,9,0.10857375297281477,9.0
24,11,0.10481921447948976,8.0
25,10,0.09101182073354722,10.0
26,11,0.08508545363491232,9.0
27,12,0.07909632970889409,9.0
28,10,0.0736483745276928,9.0
29,8,0.06432558735832572,10.0
30,11,0.05995977839285677,9.0
31,10,0.05385020524263382,10.0
32,9,0.049468650172154106,10.0
33,9,0.04872572380635473,9.0
34,9,0.04062513303425577,9.0
35,10,0.04483398720622063,11.0
36,9,0.039671816759639315,9.0
37,8,0.03403219301253557,9.0
38,9,0.034898922882146306,9.0
39,10,0.037456169910728934,11.0
40,11,0.037660881876945496,10.0
41,12,0.03170279320329428,9.0
42,9,0.030550944929321606,9.0
43,9,0.02904146330224143,10.0
44,9,0.024287624491585627,10.0
45,9,0.028241377530826464,9.0
46,11,0.024815412576902996,11.0
47,11,0.024276660247282547,11.0
48,10,0.022932511940598487,8.0
49,11,0.02092467062175274,9.0
50,8,0.022063225973397493,10.0
51,8,0.023966448148712516,10.0
52,10,0.020144383888691664,9.0
53,8,0.019841102184727788,9.0
54,9,0.02355483112235864,9.0
55,9,0.020064893903003797,9.0
56,9,0.020933650227056608,9.0
57,9,0.01706588827073574,11.0
58,10,0.016475997306406497,11.0
59,10,0.019551312457770108,11.0
60,11,0.01930518499152227,9.0
61,9,0.020940897779332265,9.0
62,9,0.0184994630722536,9.0
63,10,0.01879515303298831,9.0
64,9,0.0189183559268713,9.0
65,8,0.02109971479512751,8.0
66,8,0.017633384908549488,10.0
67,10,0.018147993739694356,9.0
68,13,0.018534838007046625,8.0
69,9,0.019979347474873066,9.0
70,9,0.01816616817894909,9.0
71,8,0.02161000738851726,9.0
72,9,0.01885881606075499,9.0
73,9,0.02092900810142358,10.0
74,9,0.018425508195327386,8.0
75,9,0.02188248746097088,10.0
76,9,0.020172176365223195,9.0
77,8,0.019113071612082422,9.0
78,9,0.019274431591232617,11.0
79,10,0.01925672860816121,10.0
80,8,0.018150033429265022,10.0
81,10,0.01977171180769801,10.0
82,10,0.020552185736596583,9.0
83,9,0.018981137519909277,10.0
84,9,0.02021936047822237,9.0
85,11,0.019510260275141758,10.0
86,8,0.019389514811336994,9.0
87,9,0.020102793557776347,9.0
88,9,0.021725125403867826,10.0
89,9,0.02129496054516898,9.0
90,10,0.018036962021142244,8.0
91,9,0.023067203867766593,10.0
92,8,0.018864237470552325,8.0
93,11,0.020410175435245037,9.0
94,9,0.016634582955804136,11.0
95,9,0.02133312314334843,10.0
96,10,0.02017512805759907,10.0
97,8,0.021379540441557765,9.0
98,9,0.022107448428869247,10.0
99,11,0.021641294556585224,9.0
100,9,0.024310908383793302,9.0
101,10,0.024663896299898624,8.0
102,10,0.02199749406427145,9.0
103,8,0.021465726546011865,10.0
104,9,0.024174804488817852,10.0
105,10,0.02244475344195962,9.0
106,10,0.022635686956346036,11.0
107,10,0.023776062205433844,10.0
108,10,0.023187583591789008,9.0
109,10,0.02385442443192005,9.0
110,10,0.021556329540908338,10.0
111,10,0.020570526644587517,9.0
112,9,0.02293531596660614,9.0
113,9,0.026747137929002445,11.0
114,10,0.024628899432718752,9.0
115,10,0.024403106421232224,10.0
