Episode,Steps,Training_Loss,Evaluation_Return
1,54,0.0,9.0
2,31,1.095295938578519,11.0
3,10,0.9987278759479523,10.0
4,15,0.9177409887313843,10.0
5,11,0.8417107300324873,10.0
6,21,0.7536330364999317,9.0
7,9,0.6602918373213874,10.0
8,14,0.5930579943316323,9.0
9,14,0.5154939740896225,10.0
10,15,0.4459937930107117,9.0
11,10,0.412954580783844,10.0
12,10,0.3553576320409775,9.0
13,10,0.3177404522895813,10.0
14,13,0.2771571966317984,10.0
15,19,0.24030621506665883,9.0
16,17,0.19708237051963806,9.0
17,11,0.18748998641967773,9.0
18,10,0.16262797713279725,10.0
19,8,0.14238078612834215,8.0
20,11,0.13643624769015747,8.0
21,11,0.12027990953488783,8.0
22,10,0.10727692693471909,9.0
23,11,0.0966683104634285,9.0
24,11,0.09166552126407623,10.0
25,11,0.0832005769691684,9.0
26,16,0.07659161789342761,11.0
27,11,0.06315872005440971,12.0
28,9,0.061449282699161105,10.0
29,10,0.053383893892169,11.0
30,10,0.05185593105852604,11.0
31,12,0.045157055680950485,12.0
32,11,0.043209837918931786,10.0
33,10,0.04046339727938175,11.0
34,9,0.03733051071564356,9.0
35,11,0.03510664843700149,10.0
36,11,0.034632107242941856,11.0
37,9,0.030810776477058727,11.0
38,10,0.03048457521945238,10.0
39,9,0.02634034471379386,10.0
40,9,0.02597197786801391,10.0
41,11,0.02685430222614245,12.0
42,9,0.022986780438158248,11.0
43,10,0.021923953387886285,10.0
44,10,0.022542562521994113,9.0
45,10,0.018586840014904737,11.0
46,9,0.018651024127999943,9.0
47,9,0.01903843331254191,11.0
48,11,0.019375691021030598,9.0
49,11,0.01749986850402572,11.0
50,10,0.019673272129148246,11.0
51,9,0.015403306111693382,11.0
52,9,0.018466252730124526,11.0
53,12,0.016382604915027816,9.0
54,10,0.015747926756739618,11.0
55,10,0.017400104831904174,9.0
56,9,0.015195438948770365,11.0
57,10,0.01439185980707407,10.0
58,12,0.015139148570597172,10.0
59,11,0.015492328696630218,9.0
60,12,0.015119850945969423,10.0
61,11,0.016397810287096283,11.0
62,9,0.014629083478616344,11.0
63,10,0.01655285032466054,9.0
64,11,0.015438711101358587,9.0
65,8,0.015278606209903955,9.0
66,9,0.013843036256730556,9.0
67,12,0.014291876344941556,12.0
68,10,0.014894197694957256,11.0
69,10,0.015385835990309715,11.0
70,9,0.0130087627718846,10.0
71,9,0.01611996017810371,10.0
72,11,0.015444312667982145,9.0
73,12,0.01602161567037304,11.0
74,11,0.015339323404160414,11.0
75,9,0.016873440550019343,9.0
76,11,0.01738989573310722,11.0
77,9,0.01582224429067638,10.0
78,11,0.017413477498021992,10.0
79,11,0.017556593330069023,11.0
80,10,0.018391336873173715,11.0
81,13,0.01699326803477911,10.0
82,8,0.018326880875974894,8.0
83,11,0.020574673840945416,9.0
84,9,0.015992019428975053,10.0
85,11,0.018974308601834557,10.0
86,9,0.020218394075830776,11.0
87,11,0.01976291776042093,9.0
88,11,0.017918534322895786,11.0
89,11,0.020446631549434227,11.0
90,11,0.019898952492936092,8.0
91,9,0.018560627785821755,9.0
92,10,0.020353501103818415,9.0
93,11,0.018208160234445877,9.0
94,10,0.017276895884424447,10.0
95,10,0.025353336706757545,10.0
96,8,0.019357599085196853,8.0
97,11,0.023260568691925568,9.0
98,12,0.02398261862496535,11.0
99,10,0.022436564788222313,10.0
100,11,0.01920189894735813,9.0
101,11,0.022710202007808468,11.0
102,12,0.022864732425659895,11.0
103,10,0.025980101339519023,11.0
104,11,0.02638247727670453,11.0
105,11,0.02464151856574145,10.0
106,10,0.022912839986383916,11.0
107,11,0.022946253418922424,10.0
108,11,0.02444285120476376,9.0
109,10,0.03403265178203583,11.0
110,9,0.02747748212681876,11.0
111,9,0.022247467810908955,11.0
112,9,0.023535093913475674,10.0
113,10,0.021967244893312456,9.0
114,11,0.021133479323576797,9.0
115,10,0.030950266495347024,11.0
116,10,0.03031641971319914,10.0
117,12,0.025340757953623932,11.0
118,11,0.029281502081589264,9.0
119,10,0.027631699666380884,11.0
120,10,0.03180669825524092,11.0
121,9,0.026954661640856,11.0
122,9,0.027505935169756413,9.0
123,10,0.035069849155843255,10.0
124,10,0.028278632275760173,12.0
125,10,0.030511135049164296,8.0
126,9,0.03150639889968766,11.0
127,11,0.03093666998161511,10.0
