Episode,Steps,Training_Loss,Evaluation_Return
1,33,0.0,9.0
2,22,0.0,9.0
3,24,0.0,9.0
4,15,0.0,10.0
5,11,0.0,10.0
6,10,0.0,9.0
7,13,0.0,9.0
8,17,0.0,11.0
9,15,0.0,10.0
10,14,0.0,10.0
11,14,0.0,8.0
12,16,0.0,10.0
13,23,0.0,9.0
14,20,0.0,11.0
15,17,1.033774409029219,10.0
16,17,0.7686492590343251,10.0
17,13,0.5131974747547736,9.0
18,11,0.34047405286268756,10.0
19,24,0.17368974722921848,8.0
20,17,0.07898837284130208,8.0
21,12,0.052318730081121124,11.0
22,16,0.04168937588110566,12.0
23,12,0.03119381486127774,9.0
24,9,0.02485874357322852,9.0
25,12,0.021000334061682224,10.0
26,12,0.01702573065025111,11.0
27,15,0.012908148827652137,10.0
28,13,0.008458421028290804,11.0
29,12,0.00701139335675786,10.0
30,11,0.005870440339838917,12.0
31,26,0.004412084011934125,11.0
32,19,0.0036931453321717286,9.0
33,13,0.003400438680098607,10.0
34,14,0.0035734035606895176,10.0
35,9,0.0036176939546648,9.0
36,13,0.0037709222927402994,9.0
37,17,0.003932644462432055,10.0
38,15,0.004110640535751979,9.0
39,14,0.00423019751906395,10.0
40,14,0.004371175559104553,9.0
41,10,0.004321653884835542,10.0
42,13,0.004968349535304766,9.0
43,14,0.004850193774992866,10.0
44,13,0.005700235577443471,9.0
45,17,0.005795057452119449,9.0
46,12,0.005780915613286197,10.0
47,13,0.006135788495437457,8.0
48,10,0.006627715285867452,8.0
49,10,0.006646497361361981,8.0
50,15,0.006971749011427164,10.0
51,10,0.007454563304781914,10.0
52,12,0.007182704672838251,9.0
53,12,0.008547359883474806,9.0
54,10,0.008941568899899721,9.0
55,10,0.008660991955548526,9.0
56,10,0.008656901959329843,10.0
57,10,0.009694299008697272,9.0
58,8,0.009477892774157226,9.0
59,13,0.00988236628472805,9.0
60,10,0.010672186501324177,8.0
61,13,0.01027136231557681,9.0
62,12,0.010011945230265459,9.0
63,14,0.010770743047552449,9.0
64,16,0.010919797292444855,10.0
65,12,0.01164320002620419,9.0
66,11,0.012405942617492243,10.0
67,9,0.012115297942525811,8.0
68,9,0.012139647888640562,9.0
69,10,0.01365228956565261,8.0
70,9,0.012618375217749013,10.0
71,13,0.013615725991817621,8.0
72,10,0.011501044174656272,9.0
73,11,0.014649646695364605,10.0
74,12,0.01452841485540072,8.0
75,11,0.015098657628351992,9.0
76,9,0.013790078668130768,9.0
77,11,0.015828343277627773,10.0
78,10,0.01373754208907485,9.0
79,9,0.015616100074516403,9.0
80,11,0.015264159915122118,8.0
81,11,0.015494579364630308,8.0
82,12,0.015038436278700829,8.0
83,13,0.017412523380838908,9.0
84,8,0.01695094967726618,8.0
85,9,0.01810764169527425,9.0
86,9,0.0187476413945357,9.0
87,11,0.018941997381096535,8.0
88,10,0.017778448946774005,9.0
89,17,0.01815970422809615,8.0
90,15,0.01825656493504842,9.0
91,13,0.018484181294647548,10.0
92,10,0.019221644662320615,8.0
93,9,0.01710046620832549,9.0
94,9,0.02013708682109912,8.0
95,9,0.021160515853100352,8.0
96,14,0.020996007935277054,8.0
97,9,0.022370428467790287,9.0
98,11,0.02141959338702939,9.0
99,14,0.02199908997863531,10.0
100,11,0.0195990852503614,10.0
101,10,0.022916475124657155,15.0
102,10,0.02142654750496149,9.0
