Episode,Steps,Training_Loss,Evaluation_Return
1,45,0.0,9.0
2,47,0.0,9.0
3,38,0.0,10.0
4,14,0.0,11.0
5,58,0.0,9.0
6,18,0.0,8.0
7,13,0.0,9.0
8,13,0.0,10.0
9,40,0.2941540363094499,10.0
10,10,0.023414104618132113,11.0
11,25,0.011028677690774202,10.0
12,11,0.0027162374039603906,11.0
13,29,0.0010108523660917476,11.0
14,13,0.0007433090896274035,11.0
15,14,0.000710730889945158,10.0
16,19,0.0008316335519530663,8.0
17,15,0.0009436349539707104,8.0
18,14,0.0010809504144292856,9.0
19,8,0.0011636161943897605,9.0
20,13,0.0014046156922212015,9.0
21,9,0.0014665346566794647,8.0
22,13,0.0018000547738315968,9.0
23,12,0.001930751808686182,10.0
24,11,0.0018920342183925889,8.0
25,13,0.0021099747570518116,9.0
26,10,0.002379306685179472,9.0
27,12,0.0027381853433325887,9.0
28,24,0.002855647869485741,9.0
29,14,0.0031207134182165775,9.0
30,11,0.00342433249831877,9.0
31,21,0.0036223286962402718,10.0
32,14,0.0034747689995648606,9.0
33,9,0.0038219303565306794,9.0
34,15,0.0037542976904660465,9.0
35,14,0.004239505506120622,8.0
36,15,0.004283430489401023,9.0
37,24,0.004460972733795643,8.0
38,12,0.004428244739150007,9.0
39,15,0.0048800010699778795,9.0
40,10,0.0046255056280642744,8.0
41,23,0.004788413522360118,9.0
42,17,0.005176451632424313,9.0
43,21,0.005452926359361126,9.0
44,17,0.005567834657781264,10.0
45,9,0.005513088622440894,9.0
46,20,0.004885406384710222,10.0
47,11,0.0054836338809268045,8.0
48,10,0.005156293651089073,10.0
49,11,0.0059791890988973055,9.0
50,13,0.006120513802250991,8.0
51,15,0.005749812039236228,10.0
52,17,0.005833883290452992,10.0
53,11,0.006052626000547951,9.0
54,16,0.006092213821830228,9.0
55,12,0.006371754881304999,9.0
56,12,0.006879038332651059,9.0
57,11,0.006570525848391381,9.0
58,14,0.006210930346112166,10.0
59,12,0.006898629246279597,9.0
60,19,0.0066642554868993,8.0
61,10,0.006716495892032981,10.0
62,14,0.007453300724072116,11.0
63,11,0.0071726462549783964,11.0
64,11,0.006977737415581942,9.0
65,12,0.007915212772786617,8.0
66,12,0.007826190170211097,9.0
67,11,0.007653251967646859,9.0
68,12,0.00813386011092613,10.0
69,16,0.008007245778571814,9.0
70,10,0.007305647386237979,10.0
71,10,0.008176179928705096,8.0
72,11,0.00862422805618156,8.0
73,13,0.007847281280331887,10.0
74,15,0.008240378213425477,12.0
75,20,0.007997176959179342,9.0
76,13,0.007179800098618636,8.0
77,19,0.007927313716591973,10.0
78,12,0.007552641676738858,9.0
79,18,0.009004791163735919,11.0
80,10,0.009377183858305216,9.0
81,17,0.008313933168263996,10.0
82,12,0.008601630649839839,10.0
83,21,0.008176537518877359,10.0
84,14,0.008269857581970947,12.0
85,11,0.007371098903769796,10.0
86,9,0.007435445389192965,9.0
87,10,0.008671441813930869,10.0
88,10,0.009046491980552674,9.0
89,14,0.009227947631318654,11.0
90,15,0.00839994167909026,11.0
91,17,0.008126865798497902,11.0
92,11,0.0081512465311045,9.0
93,10,0.009379990445449949,10.0
94,13,0.008708354408064714,10.0
95,9,0.007739187942610847,10.0
96,10,0.008846482168883086,9.0
97,12,0.008140381115178267,10.0
98,10,0.009696065494790674,11.0
99,11,0.009472270326858217,11.0
100,10,0.00838128668256104,10.0
101,10,0.009043866768479347,15.0
102,12,0.008592955341252187,12.0
103,11,0.00865675060247833,11.0
104,13,0.008332141316854037,10.0
105,11,0.009358850053765556,12.0
106,11,0.009560928045010025,13.0
107,11,0.009546687233854424,8.0
108,12,0.009770768034892777,12.0
109,12,0.010166621184907854,9.0
110,11,0.009406208738007328,12.0
111,10,0.009047313500195742,12.0
112,13,0.008558196087296192,12.0
113,11,0.009877991608598015,12.0
114,13,0.009893832155145131,14.0
115,12,0.00947822603241851,11.0
116,9,0.009506603340721793,12.0
117,11,0.009839133867485956,14.0
118,14,0.010145129037222691,12.0
119,12,0.010425188501055041,12.0
120,11,0.009894819295203144,12.0
121,13,0.010177661234942766,10.0
122,12,0.010938922253747782,9.0
123,12,0.009757369756698608,10.0
124,15,0.010165931408603985,12.0
125,14,0.010563057115567582,11.0
126,12,0.009950180654413998,12.0
127,12,0.010419762770955762,10.0
128,14,0.01042739740972008,14.0
129,14,0.01027740993803101,12.0
130,15,0.010240158066153526,13.0
131,18,0.009710840699780319,14.0
132,13,0.011648204320898423,13.0
133,14,0.010674021373103772,31.0
134,12,0.00879939280760785,14.0
135,12,0.009663328683624664,14.0
136,15,0.010272735388328631,12.0
137,16,0.010711833136156201,11.0
138,14,0.009688325259568436,16.0
139,13,0.009757954698915664,33.0
140,21,0.010272597095796041,11.0
141,15,0.010162193793803453,13.0
142,14,0.009737085052100676,12.0
143,13,0.010423021355214028,13.0
144,31,0.010485085478473094,28.0
145,10,0.012427018070593477,20.0
