Episode,Steps,Training_Loss,Evaluation_Return
1,18,0.0,10.0
2,18,0.0,10.0
3,13,0.0,8.0
4,10,0.0,9.0
5,29,0.0,8.0
6,38,0.0,9.0
7,12,0.0,9.0
8,23,0.0,8.0
9,22,0.0,10.0
10,15,0.0,10.0
11,33,0.0,10.0
12,24,0.0,11.0
13,10,0.6954532444477082,10.0
14,10,0.15153925642371177,10.0
15,43,0.025123282952970543,8.0
16,12,0.0020721647112319865,10.0
17,18,0.0012371826871660436,10.0
18,14,0.0010224562221472816,10.0
19,21,0.0010276998093883907,9.0
20,14,0.0010458484840845422,8.0
21,13,0.0011878131279865136,9.0
22,23,0.0012389612485371206,9.0
23,12,0.0014237405072587233,10.0
24,22,0.0016879101590761406,10.0
25,14,0.0016936667546230768,9.0
26,15,0.0019225547866274914,10.0
27,9,0.002109088456361658,9.0
28,13,0.00209286748073422,8.0
29,21,0.0022427646021935203,9.0
30,19,0.002257620836117942,8.0
31,11,0.0026359095407480545,10.0
32,11,0.0027526275847445836,8.0
33,14,0.0027172710646742155,9.0
34,11,0.0032450465104458008,10.0
35,14,0.0033307145848604186,10.0
36,15,0.0030953726420799893,10.0
37,12,0.003607011070319762,9.0
38,15,0.003747715335339308,11.0
39,11,0.003657691286538135,10.0
40,11,0.004246611994775859,9.0
41,21,0.004137358861044049,10.0
42,11,0.005109379470179027,10.0
43,11,0.004441201390529221,11.0
44,12,0.004268969583790749,10.0
45,10,0.0049234249396249655,9.0
46,11,0.004929724001241001,11.0
47,18,0.005100905274351438,8.0
48,15,0.005002561599637071,10.0
49,15,0.00564447275052468,11.0
50,12,0.005238837213255465,9.0
51,11,0.006081512324850668,9.0
52,18,0.005490574804652069,9.0
53,11,0.005791690750894221,11.0
54,10,0.005804520752280951,10.0
55,9,0.006116958593742715,9.0
56,9,0.00592815312039521,10.0
57,14,0.0064878274819680625,9.0
58,10,0.007267704326659441,14.0
59,12,0.006862876936793327,8.0
60,10,0.007543794717639685,8.0
61,9,0.006751880411886507,10.0
62,11,0.006336983250962062,10.0
63,9,0.007753711452500688,10.0
64,8,0.007241003913804889,9.0
65,17,0.007277742329546634,10.0
66,20,0.006963129120413214,10.0
67,11,0.006500942801887339,8.0
68,11,0.007138713178309527,15.0
69,11,0.008312410971319134,9.0
70,13,0.007347777861958513,10.0
71,11,0.0077422442846000195,10.0
72,11,0.007356871596791528,10.0
73,13,0.00826288448073543,10.0
74,12,0.00793362210970372,10.0
75,13,0.008142892092179794,11.0
76,11,0.008240580389445478,11.0
77,15,0.009016169235110283,9.0
78,12,0.009658473000551263,9.0
79,17,0.008790081476463991,10.0
80,11,0.009790489450097084,11.0
81,13,0.009687874860201891,10.0
82,11,0.010688933035866781,10.0
83,12,0.009907784832951924,10.0
84,9,0.010745667645500766,11.0
85,14,0.009499018147055591,12.0
86,10,0.009365520812571049,10.0
87,10,0.009458931675180794,10.0
88,11,0.009292417544532906,8.0
89,15,0.009249861941983302,10.0
90,10,0.009688231954351067,9.0
91,11,0.009678010955791582,12.0
92,10,0.011110002268105745,9.0
93,9,0.010541554333435165,11.0
94,9,0.010512406937777996,10.0
95,13,0.01148736749130946,11.0
96,13,0.010956038219424395,10.0
97,10,0.01045017521828413,10.0
98,9,0.009717144589457247,10.0
99,11,0.009476286655461246,8.0
100,11,0.01089143863117153,9.0
101,9,0.011259706070025763,13.0
102,25,0.010532311499118804,11.0
103,12,0.011588679937024912,11.0
104,16,0.011030455265427008,10.0
105,10,0.010979281086474658,10.0
106,13,0.009443288060048452,11.0
107,10,0.010684983711689711,10.0
108,12,0.010988230273748437,10.0
109,14,0.011985157816005605,11.0
110,11,0.012264741372994402,9.0
111,12,0.011648109454351166,9.0
112,12,0.010978592559695244,10.0
113,12,0.010976433210695783,11.0
114,11,0.012701211073859171,10.0
115,17,0.011973234057864723,12.0
116,17,0.014442630632616141,8.0
117,12,0.012742640993868312,9.0
118,12,0.011348348498965303,11.0
119,13,0.0130889444397046,11.0
120,11,0.013602794994684782,10.0
121,10,0.012852922920137644,11.0
122,13,0.011326565478856746,10.0
123,12,0.012386393112440905,11.0
124,11,0.011166911995546385,12.0
125,14,0.012448429396109921,11.0
126,12,0.011700902444620928,10.0
127,12,0.012071786254333952,10.0
128,13,0.011334888851986481,9.0
129,14,0.012969526395733868,10.0
130,12,0.013524580902109543,381.0
131,10,0.012500336021184921,10.0
132,33,0.013800847174769098,13.0
133,14,0.013305153830775194,13.0
134,24,0.014261006901506335,10.0
135,11,0.012153082992881536,12.0
136,9,0.014053297953473197,14.0
137,11,0.013322916220534931,12.0
138,13,0.015683025050048646,10.0
139,14,0.01718011944155608,10.0
