Episode,Steps,Training_Loss,Evaluation_Return
1,11,0.0,10.0
2,26,0.0,8.0
3,12,0.0,10.0
4,15,0.0,9.0
5,10,0.0,10.0
6,14,0.0,10.0
7,55,0.0,10.0
8,34,0.0,9.0
9,15,0.0,10.0
10,21,0.0,10.0
11,28,0.0,10.0
12,24,1.030338352918625,10.0
13,16,0.7769619859755039,10.0
14,56,0.2955808511802128,8.0
15,43,0.03900981781094573,18.0
16,12,0.02340324316173792,20.0
17,17,0.01962216253228047,12.0
18,16,0.013249610376078635,16.0
19,39,0.007341181226552297,12.0
20,10,0.004028351209126413,14.0
21,13,0.00349879777058959,13.0
22,12,0.002764223221068581,10.0
23,22,0.0024690245839089834,9.0
24,10,0.002228970220312476,10.0
25,14,0.002265274341750358,11.0
26,12,0.0024529322399757802,12.0
27,15,0.0025413249619305133,10.0
28,24,0.00258100894279778,9.0
29,12,0.002411074955792477,9.0
30,10,0.0029522177879698574,11.0
31,11,0.003180016805841164,11.0
32,34,0.0030659653506625224,9.0
33,11,0.003476358674974604,10.0
34,16,0.0036523570743156597,10.0
35,21,0.003915447630875167,11.0
36,13,0.004121636541990133,9.0
37,14,0.004357823453444455,9.0
38,14,0.00464609671118004,11.0
39,25,0.004766025003045797,9.0
40,14,0.005195577396079898,12.0
41,17,0.005772833233041798,9.0
42,13,0.005523739866195963,11.0
43,14,0.006226480007171631,11.0
44,12,0.006470567042318483,10.0
45,13,0.0067118459667723914,10.0
46,14,0.0065615367077823195,10.0
47,18,0.00754933219609989,12.0
48,14,0.0076825376600027084,11.0
49,10,0.008181725256145,9.0
50,12,0.00837867264635861,9.0
51,11,0.008081776894290339,9.0
52,11,0.008135288953781128,11.0
53,10,0.009866786748170852,10.0
54,19,0.009570508214988206,9.0
55,8,0.010533573513384908,11.0
56,17,0.010251047117087771,11.0
57,9,0.010599357593390677,10.0
58,9,0.009869695641100407,10.0
59,12,0.012263765869041285,9.0
60,12,0.010792309185490012,10.0
61,10,0.010442051524296402,11.0
62,32,0.011870963295223191,10.0
63,13,0.012492875353648113,10.0
64,10,0.012798689398914575,9.0
65,14,0.011799458946500505,9.0
66,10,0.013712793216109275,9.0
67,10,0.014267362654209137,10.0
68,11,0.015077890235592018,12.0
69,20,0.014201445411890746,11.0
70,12,0.015413456751654545,10.0
71,12,0.016097058774903417,10.0
72,11,0.014838357964022593,10.0
73,11,0.018169258805838497,9.0
74,8,0.016409155912697315,10.0
75,9,0.017026946776443057,11.0
76,12,0.017033833467091124,9.0
77,11,0.01769905901429328,11.0
78,12,0.016417030477896333,11.0
79,11,0.01837894261221994,10.0
80,14,0.018507839114006077,11.0
81,15,0.019166161492466926,12.0
82,20,0.019244893360882996,10.0
83,11,0.020091360604221172,9.0
84,10,0.01832080679014325,11.0
85,9,0.020802137545413442,10.0
86,13,0.01967999066870946,9.0
87,10,0.02187356222420931,9.0
88,12,0.02066080163543423,9.0
89,10,0.021024227235466243,10.0
90,12,0.02219099582483371,12.0
91,13,0.022261325771418903,10.0
92,10,0.02262369394302368,10.0
93,9,0.023106567768587008,10.0
94,17,0.022937762496225974,11.0
95,14,0.021754327230155468,12.0
96,20,0.02392325596883893,9.0
97,13,0.022270755412486885,11.0
98,11,0.02592502466656945,12.0
99,11,0.02647364122623747,12.0
100,19,0.02629966680940829,10.0
101,12,0.027583833628644545,9.0
102,12,0.026797436643391848,12.0
103,13,0.02690617353297197,11.0
104,13,0.02754204376385762,10.0
105,13,0.026210239730202235,11.0
106,9,0.025093879964616563,12.0
107,18,0.027299296938710742,11.0
108,10,0.0284386046230793,12.0
109,12,0.03156786769007643,10.0
110,10,0.026620996370911598,12.0
111,13,0.028680300626617212,11.0
112,10,0.028497738763689995,10.0
113,13,0.029659802953784283,12.0
114,16,0.02939125895500183,13.0
115,13,0.029358974586312588,12.0
116,13,0.030236654556714572,12.0
117,10,0.031868735514581206,11.0
118,10,0.03564164899289608,12.0
119,10,0.03153859861195087,10.0
120,10,0.03209045100957155,11.0
121,10,0.033378900960087776,12.0
122,12,0.033646198300023876,12.0
123,13,0.033634619644055,11.0
124,12,0.03226028258601824,13.0
125,14,0.031553697639278004,13.0
126,13,0.036930568802815214,10.0
127,10,0.035574432089924814,12.0
128,13,0.03870542777272371,9.0
129,11,0.034462463449348106,13.0
130,11,0.03684100356291641,9.0
131,10,0.03555000498890877,13.0
132,9,0.03944808513753944,11.0
133,12,0.0368716794376572,11.0
134,11,0.03930955193936825,14.0
135,12,0.03552025401343902,13.0
136,12,0.03818563868602117,12.0
137,14,0.03850572529648032,12.0
138,11,0.03774078952317888,15.0
139,9,0.03799047279689047,13.0
140,14,0.03760132739054305,14.0
141,16,0.037441186839714646,12.0
142,10,0.04079390354454517,12.0
143,18,0.04026644490659237,12.0
144,14,0.04163217145417418,14.0
145,15,0.03994505728284518,14.0
146,13,0.043790694182881944,26.0
147,17,0.04181550070643425,12.0
148,11,0.04027215459130027,11.0
149,13,0.041687557187217936,13.0
150,30,0.03933316922436158,15.0
151,12,0.04071623102451364,12.0
152,14,0.04335462035877364,26.0
153,15,0.043032320713003475,14.0
154,15,0.042595469703276954,32.0
155,12,0.04270933599521717,15.0
156,16,0.043350743246264756,12.0
157,11,0.046179681000384415,28.0
158,26,0.0413398384474791,28.0
159,16,0.04605886363424361,16.0
160,23,0.04523361571457075,16.0
161,30,0.045319791448613006,15.0
162,20,0.047535399347543715,16.0
163,26,0.04539767409173342,26.0
164,22,0.04272002151066607,29.0
165,21,0.046071152069738934,21.0
166,13,0.04446689411997795,23.0
167,30,0.04608285619566838,19.0
168,23,0.04706661621837512,28.0
169,31,0.04427530874888743,23.0
170,23,0.043816922151524086,25.0
171,24,0.043093064644684397,10.0
172,27,0.044512548863335895,21.0
173,28,0.04803375168038266,23.0
174,26,0.045512935719811,20.0
175,28,0.04902631523353713,23.0
176,18,0.04464255314734247,10.0
177,38,0.04675722465311226,22.0
178,24,0.04578819343199333,27.0
179,23,0.04496557800018269,10.0
180,13,0.05011276384958854,22.0
181,22,0.048685237765312195,9.0
182,24,0.04950650501996279,24.0
183,29,0.04604422705697602,25.0
184,28,0.04652581284088748,22.0
185,25,0.04731007501482964,23.0
186,28,0.048725669139197895,11.0
187,28,0.049717969061540704,23.0
188,23,0.049663579820290855,27.0
189,22,0.04637165401469578,27.0
190,23,0.0480306940558164,38.0
191,32,0.046893531281966716,11.0
192,10,0.050923684239387514,19.0
