Episode,Steps,Training_Loss,Evaluation_Return
1,12,0.0,9.0
2,22,0.0,9.0
3,12,0.0,9.0
4,21,1.1360235810279846,9.0
5,10,1.079417622089386,10.0
6,37,0.921641734806267,10.0
7,71,0.6355876943594972,9.0
8,21,0.407316118478775,10.0
9,25,0.32570644974708557,9.0
10,22,0.2509310888973149,9.0
11,39,0.173926687393433,10.0
12,15,0.12243316074212392,8.0
13,14,0.09950080194643565,9.0
14,17,0.08553134211722542,8.0
15,34,0.06734677130246863,9.0
16,14,0.05260022224060127,10.0
17,15,0.04734019463260968,10.0
18,20,0.04225549716502428,9.0
19,14,0.03610590858651059,10.0
20,15,0.03398645098010699,9.0
21,24,0.029163837200030684,10.0
22,11,0.025812966579740696,9.0
23,17,0.024749166167834225,10.0
24,10,0.024444304779171942,9.0
25,11,0.02232518250291998,9.0
26,25,0.020928915292024612,8.0
27,15,0.019504996885855993,11.0
28,10,0.01940604969859123,9.0
29,14,0.018099318524556502,10.0
30,15,0.018385154753923418,10.0
31,12,0.01679717260412872,8.0
32,16,0.01582672877702862,9.0
33,29,0.015554253686347911,11.0
34,9,0.013422637350029416,10.0
35,14,0.015014938810574157,9.0
36,26,0.01667909438793476,10.0
37,11,0.013879749669947407,9.0
38,13,0.01328481139185337,9.0
39,12,0.014489685418084264,8.0
40,10,0.012948791915550827,10.0
41,11,0.013446606441654942,10.0
42,23,0.013291727893216454,9.0
43,12,0.012690473852368692,9.0
44,12,0.013324901383991042,9.0
45,10,0.010615844186395407,10.0
46,13,0.009962891389687475,9.0
47,17,0.013648871661109082,10.0
48,17,0.010789201594889164,8.0
49,11,0.010191020513461395,10.0
50,12,0.012449193202580014,9.0
51,11,0.011960225222124294,10.0
52,10,0.012260850984603167,10.0
53,15,0.01105574897180001,9.0
54,16,0.0112145415332634,9.0
55,13,0.011610065945065938,9.0
56,13,0.016233807644591883,8.0
57,11,0.014234550593590195,9.0
58,11,0.016162571412595837,10.0
59,12,0.013930426832909385,8.0
60,16,0.013858070597052574,8.0
61,15,0.01566137969493866,9.0
62,11,0.013066333549266512,9.0
63,17,0.014020376236123197,10.0
