389,500,1.1640714564500376,500.0
390,500,1.354659751430154,500.0
391,500,1.3363293970972299,449.0
392,500,1.3185231133662165,500.0
393,500,1.4369153489591553,500.0
394,500,1.3063405317915604,500.0
395,500,1.4015185728464277,500.0
396,500,1.661118305483833,488.0
397,500,1.8197326711332424,500.0
398,500,1.86827922671102,500.0
399,500,2.0977182255731894,500.0
400,500,2.059501005618833,500.0
401,500,2.189470464483835,500.0
402,500,2.4832577377306295,500.0
403,500,2.563969158020802,500.0
404,500,2.280358188313432,500.0
405,500,2.2855964775271715,500.0
406,500,2.743809539693408,500.0
407,500,2.9191155566275118,500.0
408,500,2.9420853283181785,500.0
409,500,2.6721527466271073,139.0
410,47,3.2989396964734854,500.0
411,500,2.9142747918851675,500.0
412,500,3.3673992761801927,500.0
413,500,3.3125685199256987,500.0
414,500,3.1411417843364178,500.0
415,500,3.3155555988401173,500.0
416,500,3.2765058563947678,500.0
417,500,3.061652367582545,500.0
418,500,3.463201147548854,500.0
419,500,3.413415073810145,500.0
420,500,3.1595808758661152,500.0
421,500,3.227170603699982,485.0
422,500,3.572387235697359,500.0
423,500,3.207862875463441,483.0
424,500,3.383407836206257,486.0
425,500,3.2930390262193976,500.0
426,474,3.7691994502959685,500.0
427,469,3.2469136233665923,438.0
428,365,3.141376987079235,452.0
429,360,2.699891335925915,500.0
430,405,3.5786909761344208,346.0
431,370,2.780103499905483,379.0
432,499,2.7915534120433794,500.0
433,493,3.062946162059994,439.0
434,500,2.4857140326239167,500.0
435,423,2.6460328655577228,447.0
436,479,2.0498777534112738,500.0
437,476,2.5128510822894192,500.0
438,500,1.9815301784723998,500.0
439,500,1.643708957862109,500.0
440,500,1.7961264805682005,422.0
441,449,1.7771501695542267,461.0
442,488,1.479353077816548,500.0
443,500,1.0531719396449626,500.0
444,500,1.285192840192467,500.0
445,500,1.2861672379299998,500.0
446,500,1.3033886512704194,500.0
447,500,1.0091743956059218,500.0
448,500,1.2151599692814052,500.0
449,500,1.1287432473879309,500.0
450,500,1.419099549818784,500.0
451,500,1.8761037317067384,500.0
452,500,1.6078898265510797,500.0
453,500,2.2230750959701835,500.0
454,500,2.3752729268670083,500.0
455,500,2.5670921502523125,500.0
456,500,2.565172545026988,500.0
457,500,2.767012096259743,500.0
458,500,2.6858646152205767,500.0
459,500,3.621311683963984,500.0
460,500,3.5297862495929,500.0
461,500,4.06998608065024,500.0
462,500,4.308804718386382,500.0
463,500,4.380899211037904,500.0
464,500,3.6370647447295488,500.0
465,500,4.434765660755336,500.0
466,500,4.502301482602954,500.0
467,500,4.854637426182627,500.0
468,500,4.738904864035547,500.0
469,500,4.965199132092297,500.0
470,500,4.889395991876722,500.0
471,500,4.428335963822901,500.0
472,500,4.703888065442443,500.0
473,500,4.895469561085105,500.0
474,500,4.307913073606789,500.0
475,500,4.617133869975805,500.0
476,500,5.008414607606828,500.0
477,500,4.818602027222514,500.0
478,500,4.02830996966362,500.0
479,500,4.6560339368730785,500.0
480,500,4.427393428944051,500.0
481,500,4.8932489441484215,500.0
482,500,4.968889514468611,500.0
483,500,4.676946151636541,500.0
484,500,4.177026256732643,500.0
485,500,3.9308348618373277,500.0
486,500,3.828869815737009,500.0
487,500,5.034473857805133,500.0
488,500,4.733111839532852,500.0
489,500,4.389386487744749,500.0
490,500,3.981687363386154,500.0
491,500,3.86286215917021,500.0
492,500,4.499159333959222,500.0
493,500,4.048718252658844,500.0
494,500,4.235102740652859,500.0
495,500,4.312309557057917,500.0
496,500,4.329031401857733,500.0
497,500,3.8470601237639785,500.0
498,500,4.274144813120365,500.0
499,500,4.427509007491171,500.0
500,500,4.739094988912344,500.0
501,500,4.3449963034614925,500.0
502,500,4.045993864074349,500.0
503,500,4.2587918959409,500.0
504,500,4.322486996382475,500.0
505,500,4.53484692838788,500.0
506,500,4.536730557642877,500.0
507,500,4.271099298179149,500.0
508,500,4.1743706957101825,500.0
509,500,4.459787988372147,500.0
510,500,5.185329607263207,500.0
511,500,5.0216628528013825,500.0
512,500,4.575280215553939,500.0
513,500,4.964746552921832,500.0
514,500,5.0843251724019645,500.0
515,500,5.197706956773996,500.0
516,500,5.08699511949718,500.0
517,500,5.135323661759496,500.0
518,500,5.61750526253134,500.0
519,500,5.029572586059571,500.0
520,500,5.001616461023688,500.0
521,473,5.458841636201985,500.0
522,500,4.429912266135216,500.0
523,500,4.810488674588502,500.0
524,500,5.1770612178742885,500.0
525,500,4.911609039820731,500.0
526,500,4.719292881011963,500.0
527,500,4.670987118884921,500.0
528,500,3.9580809270888566,500.0
529,500,4.153985577166081,500.0
530,500,3.5422277089357377,500.0
531,500,4.1157166446447375,500.0
532,500,3.402973531335592,500.0
533,500,3.335299951314926,500.0
534,500,2.9632063184678556,500.0
535,500,2.9554617383480073,500.0
536,500,2.5281376003324985,500.0
537,500,2.279508180230856,500.0
538,476,2.4813965844741763,475.0
539,464,2.1005868501479514,475.0
540,422,1.7422250570261506,390.0
541,367,1.529407609010506,391.0
542,407,1.4501596907524423,359.0
543,396,1.7877816178205639,333.0
544,358,1.4568777666557269,357.0
545,359,1.4186961270951792,384.0
546,365,1.4905404774701758,361.0
547,355,1.4017334363095357,356.0
548,364,1.4060689653218774,359.0
549,350,1.4888773077726365,342.0
550,343,1.4985087845181237,330.0
