Episode,Steps,Training_Loss,Evaluation_Return
1,25,0.0,9.0
2,38,0.0,9.0
3,14,0.0,10.0
4,10,0.0,9.0
5,17,0.0,10.0
6,9,0.0,10.0
7,18,0.0,8.0
8,19,0.0,9.0
9,14,0.0,9.0
10,18,0.0,9.0
11,18,0.0,9.0
12,48,0.0,9.0
13,14,1.1233686549322945,9.0
14,13,1.0550974332369292,9.0
15,15,0.959377400080363,8.0
16,13,0.8735213142174941,10.0
17,10,0.8008767008781433,9.0
18,23,0.7127888720968495,10.0
19,20,0.5998977333307266,10.0
20,25,0.4893155705928802,10.0
21,11,0.4083674902265722,10.0
22,13,0.3558277671153729,9.0
23,11,0.3097497820854187,10.0
24,13,0.27414730191230774,10.0
25,13,0.24020094596422636,10.0
26,14,0.2041987351008824,9.0
27,10,0.17762683033943177,10.0
28,14,0.15234119445085526,10.0
29,14,0.13562059136373655,9.0
30,11,0.1162153495983644,9.0
31,24,0.10030569229274988,11.0
32,12,0.08703117383023103,11.0
33,11,0.07904153317213058,9.0
34,30,0.0668059011300405,11.0
35,23,0.05503267373727715,9.0
36,18,0.04669957276847628,13.0
37,13,0.042160202390872516,9.0
38,12,0.03790276932219664,12.0
39,11,0.03577208451249383,12.0
40,16,0.03108790679834783,12.0
41,20,0.026946596335619688,10.0
42,11,0.02438311397352002,11.0
43,11,0.022489422593604435,11.0
44,15,0.021214370305339496,12.0
45,12,0.019485386243710916,10.0
46,25,0.01707912568002939,11.0
47,11,0.014368988150222734,12.0
48,13,0.013947299323402919,11.0
49,10,0.012609856855124234,10.0
50,15,0.012994656525552272,10.0
51,14,0.01258073334715196,10.0
52,10,0.012296783365309238,10.0
53,13,0.010834606221088996,9.0
54,17,0.01126701001297025,11.0
55,12,0.010600391309708357,11.0
56,12,0.010039673885330558,10.0
57,9,0.010838642819888063,9.0
58,10,0.011087247729301452,11.0
59,14,0.010147719644010067,10.0
60,10,0.010878693126142026,9.0
61,14,0.012684693027819906,8.0
62,11,0.011822824197059328,9.0
63,10,0.010969145316630602,10.0
64,21,0.01062326297341358,10.0
65,14,0.011633415639932667,11.0
66,12,0.010693003501122197,11.0
67,9,0.011325214989483356,10.0
68,11,0.011178701523352753,9.0
69,13,0.012027994872858891,9.0
70,14,0.011169030929782562,9.0
71,12,0.012326402046407262,9.0
72,10,0.012679480668157338,9.0
73,14,0.012393410916307144,10.0
74,10,0.012448165379464627,8.0
75,33,0.01300863018541625,10.0
76,9,0.012997473693556257,10.0
77,14,0.013930260469870908,9.0
78,11,0.013749743811786175,9.0
79,11,0.014606881378726526,9.0
80,9,0.015709478201137647,9.0
81,9,0.016486681583854888,10.0
82,10,0.015134368371218444,9.0
83,10,0.014014797192066908,9.0
84,17,0.01609217802829602,10.0
85,11,0.017657203091816467,8.0
86,12,0.015560004316891233,9.0
87,8,0.016798181110061705,9.0
88,12,0.017108246684074402,9.0
89,14,0.018043935298919678,9.0
90,10,0.017457804549485444,9.0
91,10,0.019810015708208083,10.0
92,11,0.019549015740101986,8.0
93,9,0.019511533487174246,8.0
94,9,0.019597131655448012,10.0
95,12,0.01989464492847522,10.0
96,9,0.02014978416264057,9.0
97,10,0.019076460413634776,9.0
98,12,0.020035168311248224,9.0
99,9,0.01935019137130843,8.0
100,10,0.02097173370420933,10.0
101,10,0.021916205063462257,10.0
102,11,0.0200277314606038,9.0
103,11,0.021823550659147175,8.0
104,14,0.022374853624829223,10.0
105,17,0.022638524937279084,9.0
106,11,0.021408404646949333,9.0
107,11,0.02283507450060411,9.0
108,10,0.021952543687075377,9.0
109,13,0.02365646783549052,10.0
110,11,0.023199885575608772,9.0
111,9,0.02426222049527698,10.0
112,10,0.024576117657124995,10.0
113,11,0.02435645122419704,9.0
114,9,0.02350167350636588,10.0
115,10,0.027299949340522288,9.0
116,9,0.025429295375943184,9.0
117,9,0.02831401779419846,9.0
118,10,0.025645282492041586,9.0
119,9,0.026637472833196323,9.0
120,8,0.026249761460348964,10.0
121,13,0.02702643908560276,8.0
122,8,0.028482018504291773,11.0
123,11,0.028545033356005497,10.0
124,10,0.02705503664910793,8.0
125,8,0.028911309549584985,10.0
126,8,0.028382278745993972,9.0
127,13,0.028784280786147483,10.0
128,11,0.028313814916393974,8.0
129,15,0.02822811802228292,8.0
130,9,0.031232424494293,10.0
131,10,0.02772303856909275,10.0
132,12,0.030021764958898228,9.0
133,11,0.028909638016061348,9.0
134,9,0.029168082608117,8.0
135,9,0.026986530878477626,10.0
136,10,0.02938580010086298,10.0
137,8,0.03010114491917193,10.0
138,10,0.02931948620826006,9.0
139,9,0.03140246785349316,10.0
140,12,0.029379365500062704,9.0
141,11,0.03122966279360381,10.0
142,10,0.030662474408745765,10.0
143,11,0.027864388105544178,9.0
144,10,0.030924814566969872,10.0
145,11,0.03220397149297324,10.0
146,12,0.03224945239101847,9.0
147,9,0.03509319221807851,10.0
148,10,0.03513996191322803,11.0
149,10,0.030827049538493155,8.0
150,10,0.03313345890492201,10.0
151,9,0.033424490234918065,10.0
152,13,0.03439199910140955,8.0
153,10,0.03417217452079058,9.0
154,11,0.03376252559775656,12.0
155,9,0.031541655047072306,9.0
156,13,0.035500271818958797,10.0
157,9,0.035755477017826505,10.0
158,10,0.0342883137986064,9.0
159,9,0.03613275351623694,11.0
160,10,0.03512993007898331,10.0
161,10,0.037126948870718476,9.0
162,12,0.03223089842746655,10.0
163,10,0.033957636542618276,9.0
164,12,0.0374794052913785,10.0
165,10,0.03673515021800995,9.0
166,9,0.03514329054289394,8.0
167,10,0.03936216346919537,10.0
168,10,0.03875106945633888,9.0
169,12,0.04154504835605621,8.0
170,10,0.037152398750185965,9.0
171,10,0.0393183708190918,8.0
172,8,0.0358895524404943,9.0
173,10,0.03878965824842453,9.0
174,9,0.03742711804807186,11.0
175,10,0.04041955024003983,9.0
176,9,0.03991998897658454,10.0
177,10,0.03615367915481329,9.0
178,9,0.04290798885954751,9.0
179,14,0.04240029118955135,10.0
180,16,0.03939533559605479,11.0
181,9,0.037012149683303304,11.0
182,9,0.045140177425411016,10.0
183,11,0.0415476489473473,9.0
184,10,0.039411314949393275,10.0
185,8,0.04261824209243059,9.0
186,8,0.046888618264347315,9.0
187,10,0.0403511967509985,8.0
188,10,0.03998212609440088,11.0
189,11,0.04549099369482561,11.0
190,11,0.04407132433896715,11.0
191,10,0.044491874799132344,9.0
192,11,0.04309356889941476,9.0
193,12,0.048911446084578834,8.0
194,9,0.04329016018244955,9.0
195,10,0.04440268725156784,9.0
196,11,0.04618876122615554,9.0
197,13,0.040342898322985724,10.0
198,11,0.04557211629369042,12.0
199,9,0.04569193762209681,12.0
200,12,0.047997054333488144,9.0
201,11,0.04745399477806958,11.0
202,10,0.04559541158378124,10.0
203,12,0.047830392606556416,11.0
204,9,0.046918824315071106,9.0
205,10,0.04635966010391712,10.0
206,12,0.04902223528673252,12.0
207,14,0.0472320020198822,9.0
208,13,0.04562240409163328,11.0
209,10,0.04677145779132843,10.0
210,10,0.05217834822833538,11.0
211,12,0.04884129110723734,13.0
212,11,0.04755906320431016,11.0
213,10,0.0447472620755434,12.0
214,13,0.05412926496221469,15.0
215,14,0.05496658863765853,10.0
216,13,0.053718605293677404,13.0
217,15,0.05491444965203603,11.0
218,10,0.05251169223338366,10.0
