Episode,Steps,Training_Loss,Evaluation_Return
1,54,0.0,10.0
2,9,0.0,8.0
3,16,0.0,9.0
4,19,0.0,9.0
5,11,0.0,8.0
6,21,0.0,9.0
7,10,0.0,9.0
8,13,0.0,9.0
9,30,0.0,9.0
10,10,0.0,11.0
11,13,0.0,10.0
12,44,0.0,10.0
13,15,1.0892609119415284,9.0
14,11,1.0130666440183467,8.0
15,11,0.9409577900713141,11.0
16,23,0.8403407983157946,8.0
17,11,0.7468786889856512,10.0
18,9,0.6877702209684584,9.0
19,12,0.6297419120868047,10.0
20,14,0.5576475475515638,9.0
21,12,0.4892076899607976,10.0
22,14,0.4267482800143106,9.0
23,11,0.3607152456587011,9.0
24,16,0.3075300734490156,9.0
25,24,0.2444783908625444,10.0
26,16,0.19408939313143492,10.0
27,12,0.16306398063898087,10.0
28,14,0.13905092541660583,9.0
29,21,0.1187140459106082,10.0
30,15,0.09894430488348008,9.0
31,16,0.08653101045638323,8.0
32,27,0.07170153547216344,10.0
33,14,0.059599662997892926,12.0
34,13,0.05252176895737648,10.0
35,14,0.04864678664931229,8.0
36,18,0.042863339392675295,10.0
37,9,0.038336482726865344,8.0
38,15,0.036308853700757024,10.0
39,17,0.032564531792612636,10.0
40,11,0.02960539897057143,10.0
41,16,0.027875981177203357,12.0
42,11,0.024525763297622852,11.0
43,13,0.022741189799629725,9.0
44,12,0.020765531342476606,10.0
45,19,0.01945865056232402,10.0
46,12,0.017889148245255154,12.0
47,12,0.016960750489185255,11.0
48,11,0.015471513637087562,8.0
49,10,0.015358248073607684,11.0
50,11,0.014868392439728434,12.0
51,11,0.013693241063844074,11.0
52,23,0.013710055216822935,9.0
53,11,0.012409265407107094,10.0
54,23,0.012036902182128119,11.0
55,15,0.011698469147086143,10.0
56,10,0.012207621335983276,10.0
57,9,0.012024925711254278,9.0
58,25,0.011076297610998154,10.0
59,11,0.011242755519395525,9.0
60,10,0.010227646306157112,11.0
61,12,0.011268598958849907,10.0
62,13,0.011578575493051456,10.0
63,15,0.011104002967476845,11.0
64,12,0.01130169148867329,10.0
65,9,0.011350872926414013,11.0
66,11,0.011060347357256846,8.0
67,16,0.01174087222898379,11.0
68,14,0.011095511128327675,10.0
69,12,0.010983840407182774,11.0
70,12,0.012053685806070765,10.0
71,12,0.011938129862149557,11.0
72,12,0.012305542205770811,9.0
73,9,0.012712011217243142,10.0
74,10,0.012969793751835823,9.0
75,13,0.01355168022788488,10.0
76,10,0.012664244882762432,11.0
77,10,0.013561908341944217,11.0
78,20,0.012923934543505312,10.0
79,13,0.012386408204642626,9.0
80,13,0.01488817397218484,8.0
81,14,0.014107147098651953,10.0
82,10,0.015258946735411883,10.0
83,12,0.013904061168432236,11.0
84,11,0.015281696380539373,8.0
85,14,0.015675827262124846,9.0
86,16,0.01543886901345104,10.0
87,12,0.01637967365483443,8.0
88,10,0.01693964349105954,9.0
89,10,0.016226484347134827,10.0
90,13,0.017574346982515775,10.0
91,10,0.017866404727101326,10.0
92,9,0.019069668733411364,9.0
93,10,0.017426595836877824,11.0
94,11,0.01853479047051885,9.0
95,11,0.01918080635368824,10.0
96,12,0.018155561837678153,10.0
97,9,0.018544228230085637,11.0
98,13,0.01973718605362452,9.0
99,9,0.019957854619456664,10.0
100,10,0.02031833752989769,9.0
101,9,0.021545104268524382,10.0
102,11,0.020347634669054638,11.0
103,13,0.02102100268866007,10.0
104,14,0.021764864878995076,10.0
105,12,0.022092995699495077,9.0
106,9,0.020353340750767127,11.0
107,14,0.022639633688543524,8.0
108,18,0.021407822457452614,9.0
109,9,0.025679657235741615,11.0
110,11,0.024475629356774418,10.0
111,12,0.024514244093249243,11.0
112,10,0.024494484625756742,9.0
113,9,0.026169395488169458,9.0
114,10,0.024106090329587458,10.0
115,13,0.026506820407051306,12.0
116,12,0.025956928885231417,10.0
117,11,0.02637164125388319,11.0
118,9,0.02561393090420299,11.0
119,10,0.02527492940425873,9.0
120,11,0.026604894209991802,10.0
121,10,0.027952372655272485,11.0
122,9,0.028349961878524885,11.0
123,11,0.02731641127981923,9.0
124,10,0.027445473708212376,9.0
125,10,0.029569937102496623,9.0
126,12,0.028993915766477585,9.0
127,19,0.027696793506804266,9.0
128,11,0.0286048042841933,11.0
129,10,0.03159942515194416,11.0
130,10,0.031157775595784188,11.0
131,10,0.03100066166371107,9.0
132,10,0.032840694114565847,11.0
133,10,0.027746805734932423,10.0
134,12,0.03235406925280889,11.0
135,16,0.030053203692659736,9.0
136,10,0.03158207405358553,11.0
137,12,0.031722933519631624,9.0
138,13,0.032900435563463434,11.0
139,9,0.03207451974352201,10.0
140,17,0.031399098827558404,12.0
141,10,0.03312636204063892,12.0
142,12,0.03345444720859329,10.0
143,11,0.035226325250484726,11.0
144,13,0.03233146954041261,10.0
145,13,0.034140174062206194,9.0
146,12,0.03866003826260567,13.0
147,10,0.036764471977949145,12.0
148,10,0.0373810812830925,10.0
149,14,0.035078053761805804,9.0
150,8,0.04017852223478258,9.0
151,9,0.03681259581612216,9.0
152,12,0.03830948549633225,12.0
153,13,0.03747918170232039,9.0
154,11,0.03680575622076338,13.0
155,15,0.041170390943686165,12.0
156,11,0.04071868278763511,13.0
157,12,0.040556170822431646,12.0
158,15,0.04141796305775643,12.0
159,10,0.038653256744146346,11.0
160,13,0.04037750197144655,13.0
161,11,0.04159694876183163,12.0
162,10,0.04103792123496532,12.0
163,11,0.042084540155800904,11.0
164,14,0.045463510522884984,15.0
165,11,0.04742221872914921,12.0
166,9,0.0423916880455282,12.0
167,16,0.04474552674219012,10.0
168,11,0.04148060303520073,12.0
169,12,0.04063552928467592,12.0
170,11,0.048234338110143486,12.0
171,13,0.04722974162835341,12.0
172,14,0.0436088102204459,14.0
173,14,0.04519988929054567,11.0
174,15,0.049708130210638045,14.0
175,17,0.046167426030425465,12.0
176,11,0.048763804476369514,10.0
177,10,0.052002794295549395,11.0
178,12,0.04547131465127071,13.0
179,17,0.04809190289062612,15.0
180,11,0.0473408658396114,14.0
181,14,0.046678527391382625,10.0
182,16,0.04639882920309901,12.0
183,16,0.05175539315678179,12.0
184,13,0.050849930598185614,15.0
185,12,0.044726946391165257,13.0
186,15,0.04955253750085831,15.0
187,10,0.05074234902858734,12.0
188,13,0.04933956637978554,15.0
189,13,0.051338548557116434,13.0
190,11,0.049636590548536995,13.0
191,12,0.04878475361814102,15.0
192,20,0.05333784986287356,16.0
193,13,0.04710789798544003,13.0
194,13,0.054173292162326664,17.0
195,15,0.059423970182736714,10.0
196,13,0.05266404639069851,10.0
197,14,0.049833757536751885,15.0
198,15,0.05029033074776332,18.0
199,17,0.05448324978351593,16.0
200,18,0.05296341785126262,12.0
201,17,0.05204163141110364,16.0
202,18,0.053024402923054166,17.0
203,15,0.05424702018499374,13.0
204,14,0.05441751464137009,11.0
205,16,0.06263301894068718,12.0
206,13,0.05697067683705917,10.0
207,15,0.05488374258081118,12.0
208,17,0.06252021627391086,15.0
209,15,0.058020221441984175,13.0
210,15,0.05955761820077896,15.0
211,15,0.05786080161730448,16.0
212,12,0.05905380938202143,16.0
213,18,0.0595710946040021,12.0
214,14,0.055897098566804616,16.0
215,13,0.06373084164582767,16.0
216,17,0.06361915784723618,16.0
217,17,0.06363070361754473,12.0
218,13,0.05796145189266939,16.0
219,16,0.06256671249866486,12.0
220,13,0.06001431208390456,16.0
221,15,0.0592549130320549,13.0
222,10,0.06466052792966366,15.0
223,13,0.06316639253726372,14.0
224,15,0.0650427408516407,13.0
225,17,0.06130130238392774,15.0
226,15,0.06055586685736974,18.0
227,11,0.06660330329429019,16.0
228,14,0.06840580914701734,13.0
229,17,0.05907916431041325,16.0
230,15,0.06284434845050176,17.0
231,16,0.06644324655644596,14.0
232,15,0.06562350019812584,19.0
233,18,0.06980669953756863,19.0
234,13,0.06502545854220024,14.0
235,14,0.06628852098115853,14.0
236,13,0.06990757269354966,13.0
237,13,0.07168038963125302,19.0
238,13,0.07227687193797185,13.0
239,14,0.06741093045898847,16.0
240,14,0.06454685889184475,20.0
241,14,0.07001241562621933,17.0
242,17,0.07028307568501024,13.0
243,19,0.07331556003344686,17.0
244,16,0.07093270146287978,17.0
245,16,0.0696591199375689,13.0
246,13,0.06959387831963025,14.0
247,16,0.07415850064717233,14.0
248,19,0.06570517781533693,17.0
249,13,0.07206066640523764,18.0
250,18,0.06801386115451653,18.0
251,15,0.06932431782285373,19.0
252,13,0.07721007844576469,16.0
253,18,0.0702643555899461,16.0
254,16,0.07255411264486611,14.0
255,17,0.0655988636700546,13.0
256,16,0.071219029603526,13.0
257,13,0.07513227657629894,13.0
258,15,0.07092502464850743,18.0
259,18,0.07261431693202919,15.0
260,12,0.0800489503890276,13.0
261,17,0.0733327745076488,17.0
262,14,0.07385939519320216,15.0
263,15,0.0767554613451163,16.0
264,21,0.07487985633668445,15.0
265,13,0.0761574013875081,19.0
266,20,0.07567640487104654,17.0
267,13,0.07329178458222976,13.0
268,15,0.0740392453968525,14.0
269,17,0.07638004882370725,17.0
270,17,0.07301420389729388,16.0
271,17,0.0747502038584036,17.0
272,18,0.08018211316731241,16.0
273,19,0.07928831169479772,15.0
274,19,0.07150821583835702,15.0
275,16,0.07776531903073192,20.0
276,15,0.07654788941144944,15.0
277,15,0.07876867180069287,17.0
278,20,0.07427160739898682,18.0
279,17,0.07502095423200551,17.0
280,19,0.07872939678399186,20.0
281,19,0.07992879458163914,16.0
282,15,0.0706957794725895,33.0
283,14,0.08928974930729185,14.0
284,17,0.08114735190482701,17.0
285,19,0.08343628401819028,15.0
286,14,0.0750172319156783,16.0
287,18,0.08078125740091006,16.0
288,21,0.07941332920676186,16.0
289,19,0.07452893688490517,15.0
290,15,0.08060110931595167,20.0
291,16,0.07413237378932536,21.0
292,17,0.08071406843031154,19.0
293,17,0.07766456398017266,18.0
294,32,0.07718999707140028,15.0
295,17,0.08283024522311547,20.0
296,16,0.08176880516111851,19.0
297,19,0.07889621057792713,21.0
298,14,0.08716758739735399,15.0
299,15,0.07896656170487404,19.0
300,20,0.08523774463683367,17.0
301,18,0.07774907164275646,18.0
302,21,0.08265951541917664,32.0
303,24,0.08109248227750261,14.0
304,32,0.08747216546908021,15.0
305,22,0.08328901129690083,19.0
306,30,0.08312413617968559,20.0
307,30,0.0863060067097346,19.0
308,32,0.08873714343644679,34.0
309,30,0.08492700283726057,32.0
310,26,0.08996774743382747,29.0
311,34,0.08229812278467066,22.0
312,37,0.07923044757665815,26.0
313,38,0.08450787122312345,28.0
314,32,0.08364696998614818,26.0
315,29,0.08093365320357783,25.0
316,30,0.08730595049758752,31.0
317,21,0.08739323914051056,27.0
318,28,0.08094029048723834,29.0
319,26,0.0847566331235262,24.0
320,31,0.08626351926115251,24.0
321,25,0.07649101302027703,24.0
322,25,0.08676398560404777,31.0
323,27,0.08756421299444304,25.0
324,24,0.08704517688602209,23.0
325,26,0.08831086453910057,29.0
326,25,0.08925435602664948,32.0
327,28,0.08376056900514024,30.0
328,23,0.08935439359882603,27.0
329,27,0.09422253651751412,30.0
330,28,0.09194414570395436,23.0
331,25,0.08195087179541588,30.0
332,29,0.0863589708661211,26.0
333,27,0.09295036657540887,30.0
334,22,0.09627238982780413,21.0
335,27,0.08391391127197831,25.0
336,31,0.0928726471479862,25.0
337,33,0.09712901496977518,46.0
338,26,0.09496890667539376,51.0
339,39,0.09132074526487252,40.0
340,58,0.09268004280225985,74.0
341,32,0.09437763306777924,65.0
342,69,0.09994538117578064,61.0
343,27,0.0980463695746881,52.0
344,43,0.09083377777837044,35.0
345,33,0.09522443434054201,47.0
346,46,0.0958184865505799,27.0
347,42,0.10287412397918247,33.0
348,31,0.09619418796031706,60.0
349,52,0.09716227729446612,73.0
350,74,0.1011319233456979,72.0
