Episode,Steps,Training_Loss,Evaluation_Return
1,10,0.0,9.0
2,13,0.0,8.0
3,28,0.0,10.0
4,12,0.0,11.0
5,22,0.0,9.0
6,11,0.0,10.0
7,43,0.0,10.0
8,17,0.0,10.0
9,9,0.0,9.0
10,17,0.0,9.0
11,22,0.0,9.0
12,30,0.0,9.0
13,15,0.0,9.0
14,25,1.0383715880544562,9.0
15,19,0.9006027265598899,9.0
16,13,0.7946485372690054,8.0
17,10,0.7280602574348449,9.0
18,15,0.6592100103696187,9.0
19,14,0.5884891067232404,9.0
20,17,0.5135451888336855,9.0
21,13,0.44105467429527867,10.0
22,17,0.37634553102885976,10.0
23,12,0.32667383799950284,9.0
24,10,0.29455006718635557,9.0
25,14,0.25315909726279123,10.0
26,32,0.2134639578871429,9.0
27,24,0.1663311862697204,9.0
28,31,0.13431561690184377,9.0
29,32,0.10628773854114115,10.0
30,16,0.08926822105422616,10.0
31,11,0.07633809338916432,8.0
32,14,0.06911094912460872,9.0
33,41,0.05579114532688769,11.0
34,17,0.043030314366607106,13.0
35,11,0.03652558695863594,13.0
36,12,0.03400758436570565,11.0
37,17,0.03210120790583246,11.0
38,12,0.028746832783023517,12.0
39,9,0.028714782868822415,12.0
40,11,0.029871325939893723,12.0
41,16,0.029632398043759167,10.0
42,10,0.02692802660167217,12.0
43,10,0.023230959475040436,9.0
44,24,0.02109119334879021,10.0
45,9,0.01830191599826018,9.0
46,11,0.01888558886606585,11.0
47,17,0.01693659308640396,10.0
48,9,0.015819563219944637,10.0
49,17,0.015846761765287203,12.0
50,14,0.013749458827078342,8.0
51,12,0.014029596854622165,11.0
52,9,0.013549414670301808,11.0
53,11,0.01382236597551541,11.0
54,15,0.013044865305225055,10.0
55,17,0.013462004744831254,8.0
56,16,0.01196982420515269,11.0
57,17,0.012600213398828226,9.0
58,12,0.01240961921090881,10.0
59,14,0.011069058440625668,11.0
60,10,0.012190189678221941,9.0
61,9,0.012857961675359143,9.0
62,9,0.013123475636045137,11.0
63,9,0.012751375738945272,10.0
64,10,0.01222932394593954,8.0
65,12,0.013654234353452921,10.0
66,10,0.012489248998463154,9.0
67,13,0.014024600888100954,8.0
68,18,0.014141455758363008,10.0
69,14,0.013430140047733272,9.0
70,11,0.015596614981239492,10.0
71,12,0.015390129837517938,11.0
72,15,0.014054721718033155,9.0
73,13,0.01588131129168547,9.0
74,14,0.014729113983256477,8.0
75,11,0.01698130758648569,10.0
76,12,0.016834620696802933,10.0
77,11,0.016521004451946777,10.0
78,14,0.01883781940809318,10.0
79,13,0.017633879628892127,9.0
80,9,0.019750817782349057,8.0
81,12,0.01916009762013952,9.0
82,19,0.0203586437396313,8.0
83,10,0.018131583277136088,10.0
84,14,0.019152157540832247,10.0
85,15,0.02084507221976916,8.0
86,9,0.019584728611840144,9.0
87,10,0.022951271012425424,9.0
88,10,0.019116451125591995,8.0
89,10,0.02210381589829922,10.0
90,10,0.02441889252513647,10.0
91,9,0.024006691036952868,10.0
92,9,0.021110643529229693,9.0
93,10,0.024502074904739858,9.0
94,12,0.025068575826783974,8.0
95,10,0.022560152411460876,10.0
96,9,0.02310702246096399,10.0
97,11,0.02493473243984309,10.0
98,10,0.02661464437842369,9.0
99,9,0.024707009808884725,9.0
100,16,0.027048649615608156,9.0
101,10,0.025204222463071347,9.0
102,12,0.027529616529742878,10.0
103,9,0.027672540189491376,8.0
104,11,0.024876387281851334,9.0
105,13,0.028168945358349726,10.0
106,9,0.029435611226492457,8.0
107,10,0.03129873163998127,9.0
108,12,0.030668736745913822,12.0
109,11,0.030409706248478455,8.0
110,14,0.03130062363509621,10.0
111,12,0.028942979872226715,8.0
112,9,0.03238633916609817,8.0
113,11,0.030912865122610874,8.0
114,9,0.03009055596258905,9.0
115,11,0.03054268912158229,11.0
116,11,0.032337085428563034,11.0
117,10,0.03303342368453741,10.0
118,10,0.0320854090154171,9.0
119,11,0.030531171201304955,10.0
120,11,0.03392582217400724,10.0
121,12,0.03431559090192119,8.0
122,11,0.03573685528879816,8.0
123,12,0.03389385979001721,9.0
124,9,0.03413401523398028,9.0
125,10,0.03444414772093296,10.0
126,12,0.03385843553890785,9.0
127,10,0.03372202087193728,8.0
128,10,0.03929884843528271,8.0
129,10,0.037744301557540896,9.0
130,11,0.035623817958615044,9.0
131,11,0.03950260816649957,10.0
132,9,0.03975017327401373,9.0
133,9,0.03798941895365715,8.0
134,14,0.03821973981601851,8.0
135,9,0.039062223500675626,10.0
136,11,0.04144949703053995,9.0
137,8,0.04009234486147761,8.0
138,11,0.03952716172418811,8.0
139,12,0.04353087209165096,9.0
140,10,0.0428214181214571,9.0
141,8,0.03855239157564938,8.0
142,9,0.04317916226055887,9.0
143,9,0.04279759443468518,9.0
144,10,0.04090148657560348,10.0
145,12,0.04213264724239707,10.0
146,10,0.04635239988565445,8.0
147,9,0.04610756743285391,10.0
148,9,0.04455909960799747,10.0
149,9,0.04366719971100489,10.0
150,8,0.04381513549014926,10.0
151,8,0.044481567572802305,9.0
152,10,0.046127000264823435,10.0
153,10,0.042587118595838545,8.0
154,13,0.04477227049378248,9.0
155,9,0.04525361292892032,8.0
156,10,0.04396325014531612,8.0
157,9,0.04784619311491648,9.0
158,9,0.04748262092471123,9.0
159,12,0.048285815554360546,10.0
160,9,0.043593942705127925,8.0
161,9,0.04778630741768413,10.0
162,9,0.04675086670451694,9.0
163,10,0.0505422554910183,9.0
164,8,0.04852096550166607,9.0
165,11,0.04876172610304572,11.0
166,11,0.044457985257560555,10.0
167,14,0.056089424661227634,11.0
168,13,0.04993147431657864,10.0
169,11,0.05177021094343879,9.0
170,11,0.04951205781914971,10.0
171,11,0.052527253262021324,9.0
172,12,0.0491380775347352,9.0
173,8,0.06088251434266567,9.0
174,11,0.05245253071188927,9.0
175,9,0.05293647779358758,8.0
176,10,0.052348734065890315,10.0
177,12,0.05079829040914774,9.0
178,9,0.052862378458182015,8.0
179,10,0.05803248882293701,10.0
180,10,0.060050851106643675,12.0
181,11,0.057959164746783,9.0
182,9,0.05925824700130357,11.0
183,9,0.05529467513163885,9.0
184,9,0.05484329412380854,10.0
185,9,0.06053524133231905,8.0
186,10,0.05259479954838753,9.0
187,10,0.055274200066924094,9.0
188,11,0.06040252440355041,12.0
189,9,0.05902488902211189,12.0
190,9,0.06142506914006339,12.0
191,8,0.06179023440927267,9.0
192,9,0.06153528930412398,9.0
193,10,0.06741230674088002,8.0
194,11,0.060833868993954224,8.0
195,10,0.061766095086932184,11.0
196,10,0.05448713824152947,9.0
197,11,0.05805047432130033,9.0
198,9,0.062207657429907054,10.0
199,8,0.062378847505897284,10.0
200,8,0.07215441949665546,8.0
201,10,0.061987151950597764,12.0
202,8,0.06301996624097228,8.0
203,12,0.06371018818269174,10.0
204,11,0.06012375686656345,10.0
205,9,0.06596914182106654,10.0
206,10,0.06777378059923649,9.0
207,12,0.058967908223470054,9.0
208,10,0.07329841256141663,9.0
209,10,0.06498796008527279,9.0
210,12,0.06430341924230258,9.0
211,8,0.07115615205839276,10.0
212,11,0.06542298942804337,9.0
213,12,0.06337282775590818,10.0
214,13,0.06775645768413177,9.0
215,11,0.0689232698218389,10.0
216,9,0.059952342675791845,9.0
217,12,0.06534231764574845,9.0
218,9,0.06221722066402435,10.0
219,12,0.06560542372365792,12.0
220,9,0.06966300805409749,10.0
221,8,0.06610454712063074,9.0
222,9,0.07131066835588878,9.0
223,9,0.0666927778058582,9.0
224,10,0.06449440121650696,10.0
225,10,0.06745907366275787,9.0
226,9,0.06798339179820484,9.0
227,8,0.07239023223519325,9.0
228,13,0.0668309459892603,9.0
229,12,0.0691331485286355,8.0
230,8,0.06653178809210658,10.0
231,8,0.07613437017425895,9.0
232,11,0.06723348931832747,8.0
233,12,0.07566672128935654,9.0
234,11,0.06871252777901563,9.0
235,10,0.06855153553187847,11.0
236,10,0.07151679284870624,9.0
237,11,0.06719975207339633,10.0
238,13,0.0683728359066523,10.0
239,10,0.0657127071171999,10.0
240,12,0.07847843195001285,9.0
