Episode,Steps,Training_Loss,Evaluation_Return
1,15,0.0,10.0
2,20,0.0,8.0
3,14,0.0,8.0
4,16,0.0,10.0
5,19,0.0,8.0
6,17,0.0,9.0
7,19,0.0,9.0
8,15,0.0,9.0
9,10,0.0,10.0
10,18,0.0,9.0
11,16,0.0,8.0
12,26,0.0,10.0
13,30,0.0,10.0
14,12,0.0,10.0
15,22,1.0895097170557295,8.0
16,21,0.9730393829799834,9.0
17,28,0.8355612988982882,9.0
18,17,0.7135150993571562,10.0
19,16,0.6275172643363476,10.0
20,10,0.5624778747558594,9.0
21,31,0.4656896197026776,10.0
22,13,0.3710775902638069,10.0
23,20,0.3139675483107567,9.0
24,15,0.26297298769156136,9.0
25,14,0.22132214052336557,9.0
26,15,0.18504882156848906,10.0
27,15,0.15425841708978016,10.0
28,14,0.12748824432492256,10.0
29,12,0.11096132049957912,8.0
30,11,0.09742656688798558,8.0
31,19,0.08248873486330635,9.0
32,14,0.07100198205028262,11.0
33,11,0.06491045213558456,9.0
34,14,0.057407407356160026,13.0
35,11,0.051484701985662636,10.0
36,10,0.047111832350492475,9.0
37,27,0.04223096743226051,9.0
38,13,0.03615114379387636,13.0
39,11,0.03406546908346089,11.0
40,13,0.031390609506231085,9.0
41,12,0.029108602708826464,9.0
42,11,0.026700563220815224,11.0
43,13,0.024341694867381684,10.0
44,41,0.021246729055192412,11.0
45,12,0.018177080899477005,10.0
46,10,0.01761132534593344,9.0
47,10,0.01530937198549509,11.0
48,16,0.01693560928106308,10.0
49,15,0.01629747375845909,9.0
50,12,0.015067986212670803,10.0
51,11,0.01400936208665371,8.0
52,17,0.013917800806024495,10.0
53,22,0.013327405788004398,9.0
54,13,0.013135908601375727,11.0
55,14,0.012693821186465877,9.0
56,12,0.013231859309598804,10.0
57,11,0.011596849611537023,10.0
58,10,0.012067657336592675,10.0
59,10,0.01191557915881276,9.0
60,9,0.012748173231052028,9.0
61,9,0.01302713497231404,10.0
62,11,0.013528457419438795,11.0
63,19,0.013133864653737922,10.0
64,10,0.013454390596598387,10.0
65,16,0.014643501141108572,9.0
66,13,0.01433941492667565,10.0
67,8,0.015204982948489487,9.0
68,21,0.013842655079705375,10.0
69,10,0.014653855096548795,9.0
70,13,0.015542903556846656,10.0
71,10,0.015474494639784097,10.0
72,13,0.014854507234234076,10.0
73,8,0.01556584017816931,11.0
74,14,0.01519987259858421,9.0
75,16,0.016274918103590608,11.0
76,13,0.016577237858795203,10.0
77,12,0.017326896311715245,10.0
78,11,0.01775491644035686,10.0
79,11,0.018289116041904144,10.0
80,14,0.01808988322903003,9.0
81,13,0.019148169873425595,10.0
82,13,0.01768045199032013,10.0
83,13,0.018884270666883543,10.0
84,13,0.018495840665239554,9.0
85,12,0.01925581127094726,10.0
