Episode,Steps,Training_Loss,Evaluation_Return
1,13,0.0,10.0
2,15,0.0,9.0
3,17,0.0,11.0
4,18,0.0,9.0
5,25,1.0701865291595458,10.0
6,11,0.9319496913389727,10.0
7,11,0.8719299598173662,10.0
8,41,0.7352058000680877,9.0
9,44,0.5384728705341165,9.0
10,13,0.42868064917050874,10.0
11,20,0.35325360745191575,10.0
12,38,0.25582688537083176,10.0
13,18,0.18581307348277834,11.0
14,11,0.15507066385312515,11.0
15,12,0.13076495627562204,9.0
16,19,0.10442557381956201,9.0
17,11,0.09077058597044511,8.0
18,25,0.07597030431032181,10.0
19,21,0.058178048935674485,9.0
20,21,0.05178223390664373,11.0
21,27,0.042097255725551536,11.0
22,11,0.037148555063388565,8.0
23,22,0.03429110805419358,10.0
24,14,0.03230760033641543,11.0
25,19,0.02949901895695611,10.0
26,19,0.022631446046656685,11.0
27,18,0.021020944075038035,9.0
28,12,0.021489739262809355,11.0
29,22,0.018407469065013258,11.0
30,18,0.015140810929652717,12.0
31,26,0.014755818491371779,9.0
32,9,0.013108877775569757,9.0
33,16,0.014949128846637905,11.0
34,25,0.012226232197135686,11.0
35,14,0.011875140879835402,10.0
36,14,0.010537462042910712,9.0
37,11,0.012991801412268118,11.0
38,10,0.010225946363061667,11.0
39,9,0.009482324589043856,11.0
40,12,0.008412037820865711,10.0
41,12,0.011227124448244771,10.0
42,10,0.009607768850401044,10.0
43,8,0.011263752414379269,9.0
44,16,0.012512657005572692,8.0
45,10,0.009896721225231886,10.0
46,8,0.011132695304695517,9.0
47,10,0.012083322834223508,10.0
48,14,0.011712098028510809,9.0
49,13,0.011390170727211695,10.0
50,12,0.011839453014545143,8.0
51,16,0.009858153149252757,9.0
52,10,0.009636068996042014,9.0
53,11,0.00924683827906847,10.0
54,13,0.01125566392707137,10.0
55,12,0.00915202358737588,10.0
56,9,0.010319534223526716,9.0
57,14,0.010886497629274215,9.0
58,12,0.010539779982840022,9.0
59,9,0.012117955212791761,9.0
60,12,0.011374359135515988,9.0
61,13,0.012254225054325966,10.0
62,11,0.0119380868378688,8.0
63,10,0.01321474714204669,10.0
64,11,0.015532630834389816,9.0
65,14,0.011462524001087462,9.0
66,10,0.013921279134228826,10.0
67,10,0.018673063069581986,10.0
68,9,0.01121563883498311,9.0
69,12,0.015916664230947692,10.0
70,12,0.015954206154371302,10.0
71,9,0.015029551047417853,10.0
72,9,0.017152929161157873,10.0
73,9,0.017136958324246936,9.0
74,9,0.01614596674011813,10.0
75,14,0.015910760632583072,9.0
76,13,0.01488198024722246,8.0
77,10,0.016324216965585947,10.0
78,8,0.01813834998756647,10.0
79,15,0.017161826230585576,9.0
80,10,0.01958610750734806,10.0
81,11,0.015132230494848707,9.0
82,8,0.023308988544158638,8.0
83,10,0.017184408381581306,9.0
84,10,0.017893800232559442,9.0
85,11,0.01858528195457025,10.0
86,11,0.019688597964969547,10.0
87,11,0.02278679262169383,9.0
88,10,0.018320378102362155,11.0
89,10,0.023003348708152772,9.0
90,9,0.02163249093832241,10.0
91,9,0.0292942530165116,10.0
92,10,0.022110739070922137,11.0
93,10,0.02442512158304453,10.0
94,8,0.022284818231128156,9.0
95,9,0.02181617460317082,10.0
96,11,0.021313730711964043,10.0
97,10,0.018860069336369634,10.0
98,10,0.025050475168973206,9.0
99,12,0.02464711961025993,9.0
100,11,0.025641535916789013,10.0
101,9,0.02179593758450614,9.0
102,9,0.021855072635743353,9.0
103,10,0.026635849382728338,8.0
104,11,0.026215595785867084,10.0
105,10,0.02453075973317027,9.0
106,10,0.026486731506884097,9.0
107,11,0.02715280872176994,10.0
108,9,0.029484114816619292,9.0
109,13,0.030821176532369394,8.0
110,9,0.03161138896312979,10.0
111,13,0.02978507658609977,10.0
112,9,0.026195685275726847,9.0
113,10,0.031632168032228944,9.0
114,9,0.029073590205775365,8.0
115,10,0.031131753884255885,11.0
116,10,0.032884893007576466,9.0
117,11,0.025155796415426514,10.0
118,9,0.03104028333392408,11.0
119,9,0.031778809510999255,10.0
120,10,0.03167303614318371,10.0
121,10,0.026508976053446532,9.0
122,10,0.035904066637158394,9.0
123,9,0.03284690756764677,10.0
124,9,0.03068091430597835,9.0
125,10,0.03241124330088496,10.0
126,12,0.03485864338775476,10.0
127,10,0.033518575504422186,8.0
128,10,0.03608687408268452,9.0
129,9,0.028859450792272884,9.0
130,10,0.024061249941587447,8.0
131,9,0.03267099108133051,9.0
132,10,0.03139784727245569,9.0
133,11,0.032434018667448654,9.0
134,10,0.035827630385756495,10.0
135,9,0.03642347620593177,8.0
136,12,0.03638077527284622,10.0
137,10,0.03402136582881212,9.0
138,10,0.03236066736280918,9.0
139,9,0.035337281309896044,9.0
140,9,0.03795648138556215,10.0
141,8,0.0411174341570586,9.0
142,10,0.0354896804317832,9.0
143,10,0.03745694402605295,10.0
144,10,0.029353936854749917,10.0
145,9,0.038100739734040365,10.0
146,9,0.03181937357617749,10.0
147,8,0.03844668855890632,9.0
148,8,0.042148128151893616,9.0
149,10,0.034054921753704545,9.0
150,8,0.0460034457501024,10.0
151,9,0.03990699971715609,10.0
152,11,0.03730234719643539,10.0
153,10,0.032719424925744534,9.0
154,10,0.035124052036553624,9.0
155,11,0.04167287695136937,9.0
156,9,0.040086793816751905,9.0
157,8,0.043715840205550194,9.0
158,11,0.03857287629084154,9.0
159,12,0.042068080666164555,9.0
160,10,0.03620154792442918,9.0
161,11,0.04789915765551003,10.0
162,10,0.049011317826807496,9.0
163,9,0.04298640270200041,10.0
164,10,0.039233118295669556,9.0
165,9,0.045927075669169426,10.0
166,10,0.04634795561432838,9.0
167,9,0.049302779965930514,10.0
168,10,0.04466920904815197,8.0
169,10,0.03678054176270962,10.0
170,10,0.044352217204868795,10.0
171,10,0.048501718789339066,9.0
172,10,0.0442310344427824,10.0
173,10,0.042943290807306765,10.0
174,10,0.05527621936053038,9.0
175,10,0.047873875498771666,8.0
176,8,0.04809800582006574,9.0
177,10,0.051834424026310444,10.0
178,9,0.049156354326340884,8.0
179,10,0.041204636730253694,9.0
180,9,0.04820434914694892,8.0
181,10,0.05411144066601992,10.0
182,10,0.04263169150799513,9.0
183,10,0.051914002373814584,9.0
184,9,0.05418276952372657,10.0
185,12,0.051279082583884396,9.0
186,10,0.05462626256048679,9.0
187,9,0.05392280572818385,10.0
188,9,0.039901054153839745,9.0
189,11,0.049848169427026405,8.0
190,12,0.050059133830169834,10.0
191,10,0.044477020390331745,9.0
192,9,0.06120582235356172,9.0
193,11,0.04520550708879124,11.0
194,10,0.06063849925994873,9.0
195,11,0.04283482547510754,9.0
196,11,0.04494528320025314,11.0
197,9,0.05036789344416724,9.0
198,12,0.04561667004600167,9.0
199,10,0.05595544129610062,11.0
200,8,0.05497154779732227,10.0
201,10,0.05246312096714974,11.0
202,9,0.05264689235223664,9.0
203,9,0.04945294600394037,8.0
204,10,0.04491131864488125,10.0
205,9,0.04007644827167193,8.0
206,10,0.05275212954729795,10.0
207,9,0.057000746122664876,11.0
208,9,0.04877036499480406,9.0
209,11,0.04909344660964879,10.0
210,11,0.04253618131307038,10.0
211,9,0.047220678793059453,9.0
212,11,0.06084569069472226,10.0
213,9,0.0533205047249794,10.0
214,9,0.049025520061453186,8.0
215,9,0.059551203002532326,9.0
216,9,0.0541432648897171,9.0
217,9,0.05426558790107568,10.0
218,9,0.04877590864068932,10.0
219,8,0.0531187504529953,11.0
220,11,0.05409973554990508,9.0
221,9,0.05101401896940337,10.0
222,9,0.05663108535938793,9.0
223,11,0.05046526545828039,10.0
224,9,0.05586089421477583,8.0
225,10,0.06118394043296575,10.0
226,9,0.05068020915819539,9.0
227,8,0.047243865206837654,10.0
228,11,0.049822531301866875,9.0
229,11,0.04214951379055327,9.0
230,9,0.05355603744586309,9.0
231,9,0.046579991570777364,10.0
232,8,0.06232511857524514,9.0
233,9,0.04506993397242493,10.0
234,9,0.0665156642595927,10.0
235,9,0.05197340270711316,9.0
236,9,0.04481306547919909,10.0
237,11,0.04625878144394268,10.0
238,8,0.0513055503834039,9.0
239,10,0.058367862552404406,9.0
240,9,0.05420445568031735,10.0
241,11,0.053487503901124,9.0
242,10,0.0557358268648386,10.0
243,9,0.06803330240978135,9.0
