Episode,Steps,Training_Loss,Evaluation_Return
1,18,0.0,10.0
2,13,0.0,8.0
3,14,0.0,8.0
4,22,1.1169488728046417,10.0
5,14,1.0505376883915492,8.0
6,19,0.9386405725228159,10.0
7,14,0.8396082179886954,9.0
8,12,0.7474407702684402,9.0
9,20,0.6697688937187195,10.0
10,17,0.5862196368329665,11.0
11,25,0.5023683643341065,10.0
12,15,0.4170877496401469,9.0
13,50,0.2971847954392433,9.0
14,13,0.2097473408167179,10.0
15,24,0.17472450186808905,10.0
16,20,0.13928078338503838,8.0
17,42,0.10694466584495135,9.0
18,10,0.09043430387973786,9.0
19,14,0.07336835403527532,10.0
20,18,0.06783581918312444,10.0
21,11,0.06383410739627751,11.0
22,18,0.058222571594847575,10.0
23,17,0.05230120985823519,13.0
24,25,0.04158702567219734,14.0
25,26,0.03610684951910606,15.0
26,11,0.0332085271789269,10.0
27,23,0.03090247665734395,13.0
28,11,0.02597080154175108,12.0
29,14,0.02384562005421945,10.0
30,13,0.021932737471965644,9.0
31,10,0.020745281782001256,14.0
32,16,0.018404149392154068,12.0
33,19,0.01635205775107208,10.0
34,24,0.017004547407850623,9.0
35,15,0.014693697604040304,11.0
36,16,0.014701999898534268,9.0
37,22,0.012876685454764149,9.0
38,14,0.013407568114676647,12.0
39,12,0.013662514354412755,10.0
40,21,0.010771904805941241,12.0
41,23,0.011822325744382713,11.0
42,13,0.010157598934781093,10.0
43,22,0.011241275182163174,10.0
44,9,0.012110103749566607,9.0
45,10,0.011874472117051482,9.0
46,10,0.010845657577738166,10.0
47,11,0.009486064187843691,10.0
48,10,0.013039021100848914,12.0
49,8,0.010547000973019749,10.0
50,13,0.010101571643295197,9.0
51,10,0.01221905080601573,10.0
52,12,0.013268252912287911,9.0
53,9,0.014109360209355751,11.0
54,20,0.01221067956648767,10.0
55,12,0.010390327758310983,10.0
56,11,0.013300212015482512,8.0
57,9,0.010968781179851957,9.0
58,14,0.012380024019096578,9.0
59,9,0.018493492777148884,11.0
60,9,0.015930190061529476,8.0
61,12,0.015828965076555807,10.0
62,10,0.013824509270489217,10.0
63,14,0.011458276371870722,9.0
64,10,0.009340547071769834,11.0
65,12,0.015843717342553038,11.0
66,10,0.013607538677752018,12.0
67,11,0.014847024089910767,9.0
68,9,0.013890948353542222,8.0
69,10,0.013581878412514925,11.0
70,12,0.014664880931377411,11.0
71,11,0.022171241908588192,11.0
72,13,0.01677707940913164,10.0
73,13,0.016358641549371757,8.0
74,8,0.020967853255569935,11.0
75,12,0.021058033996572096,11.0
76,11,0.022905323400416157,10.0
77,13,0.022264761062195666,8.0
78,15,0.019547414717574915,9.0
79,12,0.019783487853904564,9.0
80,27,0.0193031158781162,10.0
81,12,0.018312929663807154,12.0
82,11,0.021234530447558922,11.0
83,10,0.02240595603361726,9.0
84,15,0.022199445279935996,9.0
85,14,0.023349683798317398,9.0
86,10,0.021987050119787455,12.0
87,10,0.024510808661580084,9.0
88,10,0.023010492976754903,10.0
89,10,0.018177058547735214,9.0
90,11,0.021955197423019192,10.0
91,11,0.02022510970180685,9.0
92,18,0.0219875066799836,10.0
93,11,0.017445228909226982,10.0
94,11,0.025659833018752663,9.0
95,8,0.02641848591156304,11.0
96,10,0.029956866055727005,11.0
97,12,0.020072404605646927,11.0
98,10,0.025774471648037433,10.0
99,14,0.02080192942438381,9.0
100,10,0.027603614144027233,10.0
101,14,0.0250817739537784,11.0
102,11,0.028405410660938782,13.0
103,13,0.022416408388660505,10.0
104,11,0.03059719308194789,9.0
105,12,0.025742187009503443,11.0
106,11,0.028612580489028584,10.0
107,13,0.025922930512863856,11.0
108,17,0.027369683115359617,12.0
