Episode,Steps,Training_Loss,Evaluation_Return
1,25,0.0,9.0
2,10,0.0,9.0
3,18,0.0,9.0
4,15,0.0,9.0
5,18,0.0,9.0
6,12,0.0,8.0
7,11,0.0,8.0
8,40,0.0,10.0
9,18,0.0,10.0
10,20,0.0,11.0
11,40,0.0,10.0
12,11,0.0,10.0
13,10,0.0,8.0
14,21,1.0762916462762016,9.0
15,13,0.9822142032476572,9.0
16,18,0.8826038605637021,10.0
17,16,0.7850408963859081,10.0
18,30,0.6639556090037028,10.0
19,13,0.5578206043977004,9.0
20,16,0.4876976516097784,9.0
21,14,0.41434468967573984,10.0
22,19,0.3456910974101016,9.0
23,13,0.29121660269223726,9.0
24,12,0.2465897761285305,9.0
25,22,0.2032834210179069,8.0
26,24,0.15700233976046243,10.0
27,14,0.1268568512584482,10.0
28,21,0.10336329149348396,10.0
29,31,0.07882493830496265,11.0
30,32,0.05874727200716734,9.0
31,13,0.049958429944056734,10.0
32,12,0.043045974957446255,10.0
33,11,0.04008501632647081,10.0
34,11,0.03695290129293095,11.0
35,29,0.03106133228745954,11.0
36,11,0.027199059216813606,10.0
37,28,0.023307266179472208,10.0
38,19,0.018910859221298443,10.0
39,14,0.01602087974814432,10.0
40,35,0.013313685517225947,12.0
41,9,0.011609959416091442,8.0
42,12,0.01058292482048273,12.0
43,14,0.009459931736013718,11.0
44,11,0.009381988593800501,9.0
45,18,0.008605484410913454,10.0
46,19,0.007285420831881072,9.0
47,9,0.007845925736344524,11.0
48,11,0.009046612307429314,10.0
49,13,0.007839097283207454,11.0
50,13,0.007893666445922393,9.0
51,20,0.006360224704258144,10.0
52,11,0.0066475351341068745,10.0
53,13,0.006292317993938923,9.0
54,9,0.006442061780641477,11.0
55,14,0.0062936722367469755,11.0
56,12,0.006377886398695409,10.0
57,13,0.006635551591618703,11.0
58,15,0.006103320388744274,9.0
59,15,0.006699965087076028,8.0
60,10,0.006205274118110537,10.0
61,21,0.006546902448116313,9.0
62,12,0.006496336893178523,9.0
63,13,0.006950626973635876,9.0
64,13,0.007293270291903844,9.0
65,15,0.007429061271250248,9.0
66,10,0.007661926001310349,8.0
67,9,0.0069003307984934915,10.0
68,17,0.007476760704508599,8.0
69,12,0.007223516275795798,11.0
